,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
log_lik[13111],-0.357604,0.00221071,0.148315,0.134753,-0.639396,-0.332841,-0.164081,4975.59,2624.82,4.00524,1.00045
log_lik[13112],-0.328233,0.0020148,0.132977,0.123457,-0.57425,-0.30744,-0.154226,5215.93,2784.23,4.19871,1.00056
log_lik[13113],-0.324135,0.0012336,0.0815135,0.0794045,-0.469356,-0.317199,-0.205342,4422.39,2756.19,3.55992,1.00017
log_lik[13114],-0.814599,0.00195928,0.132211,0.132165,-1.04563,-0.809777,-0.611767,4648.36,2757.82,3.74183,1.00372
log_lik[13115],-0.32418,0.00123744,0.0815864,0.0806346,-0.471269,-0.317218,-0.205441,4405.34,2829.17,3.5462,1.00006
log_lik[13116],-0.561523,0.000895638,0.064284,0.0630112,-0.672665,-0.558728,-0.460537,5170.54,2584.83,4.16217,1.00135
log_lik[13117],-0.197903,0.00088933,0.0591893,0.056595,-0.305503,-0.190345,-0.115274,4680.99,2559.15,3.7681,1.00111
log_lik[13118],-0.106556,0.000667783,0.0460248,0.0392006,-0.19386,-0.0984633,-0.0491294,6713.12,2629.75,5.40391,1.00221
log_lik[13119],-0.962307,0.00383415,0.263422,0.25999,-1.42733,-0.93639,-0.565795,4674.6,2414.39,3.76295,1.00239
log_lik[13120],-0.0687282,0.000517691,0.0337141,0.0282423,-0.133697,-0.0616895,-0.0279045,4784.12,2484.03,3.85111,1.00074
log_lik[13121],-0.101576,0.0002061,0.0136918,0.0134313,-0.125486,-0.100759,-0.0800241,4551.57,2660.47,3.66392,0.999778
log_lik[13122],-0.428385,0.00172407,0.123431,0.118406,-0.64889,-0.415099,-0.252588,5685.35,2743.59,4.57658,1.00103
log_lik[13123],-0.662093,0.00340371,0.227379,0.21594,-1.08098,-0.632403,-0.343313,5105.22,2511.8,4.10959,1.00104
log_lik[13124],-0.0748147,0.000493943,0.0341078,0.0294333,-0.138194,-0.0683001,-0.0320955,5597.43,2821.21,4.50581,1.00183
log_lik[13125],-0.570174,0.00256052,0.174757,0.170711,-0.881967,-0.550821,-0.325397,5012.93,2624.0,4.0353,1.00237
