,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
alpha_debate_raw[11893],0.00224779,0.0125212,0.994993,1.00638,-1.63387,0.0120791,1.64775,6552.11,2863.47,7.83534,1.00085
alpha_debate_raw[11894],0.00491555,0.0132439,1.01248,0.995413,-1.65944,-0.00442382,1.65263,5883.76,2854.32,7.03608,1.00274
alpha_debate_raw[11895],0.0221875,0.0136906,1.01967,1.01711,-1.66011,0.0203433,1.71443,5609.09,2543.04,6.70763,1.00338
alpha_debate_raw[11896],0.0241233,0.0144806,0.997645,1.00808,-1.59807,0.0214793,1.65807,4736.61,2333.28,5.66427,1.00017
alpha_debate_raw[11897],-0.0101662,0.015302,1.0338,1.0256,-1.73543,-0.00862898,1.70835,4549.04,2605.65,5.43997,1.0003
alpha_debate_raw[11898],0.0119642,0.0134447,0.986745,1.01292,-1.6107,0.0253065,1.6363,5440.44,2816.03,6.50594,0.999607
alpha_debate_raw[11899],0.00868444,0.0141862,0.998765,0.978141,-1.63307,-0.0015782,1.64887,5035.98,2488.8,6.02227,1.00111
alpha_debate_raw[11900],0.00445329,0.0143034,0.995749,1.01332,-1.62505,-0.00390759,1.62448,4945.02,2474.38,5.91349,1.00009
alpha_debate_raw[11901],0.0132793,0.0139004,0.969171,0.98541,-1.5829,0.00520072,1.60788,4917.36,3097.7,5.88042,1.0016
alpha_debate_raw[11902],0.0148001,0.0128779,1.00268,1.01047,-1.63554,0.00784798,1.70716,6039.65,2762.23,7.22251,1.00146
alpha_debate_raw[11903],-0.00981985,0.0126904,1.02149,1.05816,-1.67356,-0.00291773,1.6458,6450.09,2858.25,7.71333,1.00101
alpha_debate_raw[11904],0.0238786,0.0127804,0.988121,0.987141,-1.61346,0.044608,1.64718,6049.56,2907.8,7.23436,1.00038
alpha_debate_raw[11905],-0.00642941,0.0137274,1.03032,1.04912,-1.68436,-0.00683426,1.65141,5781.64,2205.26,6.91396,1.0005
alpha_debate_raw[11906],-0.00509311,0.013694,0.971261,0.975715,-1.57527,-0.00270927,1.63353,5063.24,2427.71,6.05487,1.00239
alpha_debate_raw[11907],-0.0274037,0.0133683,1.01691,1.00736,-1.6643,-0.0288337,1.65402,5824.06,2550.71,6.9647,1.00195
alpha_debate_raw[11908],-0.00783802,0.0121711,0.976052,0.968162,-1.58388,-0.00762515,1.60432,6450.58,2710.71,7.71392,1.00195
alpha_debate_raw[11909],0.0278802,0.0133259,0.997243,1.02702,-1.58237,0.0190574,1.68533,5607.2,2421.92,6.70537,1.00151
alpha_debate_raw[11910],0.0161038,0.013083,1.02967,1.02456,-1.65716,0.0135146,1.68143,6263.06,2692.58,7.48968,1.0005
alpha_debate_raw[11911],0.0197761,0.0129683,1.00831,0.997111,-1.64031,0.0428177,1.70469,6178.37,2848.33,7.3884,1.00233
alpha_debate_raw[11912],-0.0113786,0.0127066,0.993208,0.987854,-1.65755,-0.00061569,1.61996,6171.22,2781.38,7.37985,1.00083
alpha_debate_raw[11913],0.0115871,0.0137893,0.993775,0.984636,-1.62111,0.0117905,1.63138,5227.52,2646.68,6.25132,1.0031
alpha_debate_raw[11914],0.00441825,0.0145976,1.0024,1.01585,-1.62469,-0.00554604,1.65413,4739.92,2723.34,5.66823,0.999669
alpha_debate_raw[11915],-0.00140654,0.0138476,1.02553,1.03911,-1.69963,-0.0140061,1.66094,5539.63,2967.38,6.62456,1.00225
alpha_debate_raw[11916],0.0254688,0.0127807,1.00099,1.00687,-1.60407,0.0314207,1.66227,6108.31,2902.67,7.30462,1.00156
alpha_debate_raw[11917],0.0102037,0.0136164,1.0043,1.0211,-1.60096,0.0143972,1.62307,5439.15,2622.29,6.50441,1.00142
alpha_debate_raw[11918],-0.00377593,0.0126428,1.0117,1.01698,-1.62212,-0.0200413,1.67175,6373.83,2631.98,7.62214,0.999292
alpha_debate_raw[11919],-0.0162242,0.0131428,0.993853,0.970956,-1.68731,-0.0158718,1.6847,5820.71,2381.46,6.96069,1.00127
alpha_debate_raw[11920],-0.000828801,0.0136327,1.00382,1.01728,-1.5898,-0.00503167,1.64046,5418.52,2737.43,6.47973,1.00015
alpha_debate_raw[11921],-0.00471533,0.0133965,1.00973,1.03906,-1.67412,-0.0109704,1.63766,5742.7,2962.45,6.8674,1.00206
alpha_debate_raw[11922],-0.0092105,0.0132714,0.969449,0.978139,-1.5959,-0.00615632,1.56796,5372.5,2724.58,6.4247,1.00135
alpha_debate_raw[11923],-0.0236204,0.0149836,1.01454,1.01677,-1.67899,-0.0392593,1.69126,4630.52,2781.55,5.5374,1.00114
alpha_debate_raw[11924],-0.0107698,0.0132335,1.02011,1.01916,-1.69711,-0.0197728,1.66259,5985.12,2850.65,7.1573,1.00129
alpha_debate_raw[11925],-0.0219891,0.0135201,0.995236,1.01324,-1.63802,-0.0220878,1.58975,5477.18,2786.81,6.54989,1.00192
alpha_debate_raw[11926],-0.00266089,0.0134007,0.988069,0.985069,-1.61804,-0.0121607,1.62613,5481.19,3024.15,6.55468,1.00073
alpha_debate_raw[11927],0.011389,0.0135179,1.03879,1.05187,-1.70756,0.0200966,1.72232,5956.02,2802.15,7.1225,1.0002
alpha_debate_raw[11928],8.63674e-06,0.0144131,1.00662,0.99834,-1.62957,0.00214959,1.66208,4934.34,2579.66,5.90073,0.999837
alpha_debate_raw[11929],-0.0150622,0.0135136,1.00518,0.97605,-1.70959,0.00419176,1.6423,5579.25,2673.4,6.67194,1.00057
alpha_debate_raw[11930],-0.0222773,0.0133701,1.01313,0.993087,-1.68355,-0.017629,1.67031,5745.06,2649.59,6.87022,1.00181
alpha_debate_raw[11931],0.00228234,0.0149823,1.02686,1.05386,-1.67668,-0.00447976,1.679,4723.99,2533.96,5.64918,0.999966
alpha_debate_raw[11932],0.00654375,0.0136382,1.02056,0.995666,-1.67091,0.000120808,1.69158,5512.89,2569.38,6.59258,1.00158
alpha_debate_raw[11933],-0.000868812,0.0129805,1.0187,1.03537,-1.66921,0.00175901,1.64808,6192.8,2685.3,7.40565,1.00003
alpha_debate_raw[11934],0.0154475,0.0133307,0.981749,1.01173,-1.58557,0.0094773,1.61669,5482.92,2965.76,6.55674,1.00039
alpha_debate_raw[11935],-0.00491931,0.0134154,0.988411,0.97053,-1.66365,-0.0084076,1.62549,5441.42,2733.31,6.50712,1.00264
alpha_debate_raw[11936],-0.0109977,0.0142906,0.995957,0.98385,-1.6871,0.00875394,1.60137,4881.56,2893.94,5.8376,1.00014
alpha_debate_raw[11937],0.00454581,0.0136207,0.996972,0.974834,-1.62481,-0.00312101,1.67177,5388.95,2776.88,6.44438,1.00101
alpha_debate_raw[11938],-0.00389461,0.0133073,0.986266,0.983089,-1.60486,-0.0092365,1.61593,5577.9,2676.47,6.67032,1.00028
alpha_debate_raw[11939],0.00836463,0.0132249,1.00557,1.01287,-1.6475,0.00673247,1.66464,5923.1,2533.41,7.08313,1.00093
alpha_debate_raw[11940],-0.018398,0.0125211,0.973639,0.974766,-1.62799,-0.0182335,1.58671,6038.42,2737.66,7.22104,1.0039
alpha_debate_raw[11941],-0.00625311,0.0132342,1.00131,0.977154,-1.63012,-0.00145628,1.61875,5800.57,2069.06,6.9366,1.00277
alpha_debate_raw[11942],-0.00594487,0.013203,0.987206,0.974235,-1.65579,-0.0197285,1.64931,5598.05,2429.02,6.69442,1.00057
alpha_debate_raw[11943],0.022046,0.0140398,1.04172,1.05264,-1.71256,0.0387537,1.69987,5509.78,2516.84,6.58887,1.0014
alpha_debate_raw[11944],0.0125395,0.0139281,1.01587,1.00703,-1.69031,0.00741593,1.69264,5344.04,2770.85,6.39067,1.0016
alpha_debate_raw[11945],-0.0131115,0.0137371,1.0228,1.06039,-1.68823,-0.00818344,1.65762,5562.42,3076.46,6.65182,1.00107
alpha_debate_raw[11946],0.00300453,0.0142861,1.04094,1.0417,-1.6896,-0.0047499,1.70385,5337.33,2770.67,6.38264,0.999785
alpha_debate_raw[11947],0.00470394,0.0133786,1.01819,1.02522,-1.63792,0.0043169,1.69529,5875.83,2652.96,7.0266,1.00021
alpha_debate_raw[11948],-0.0307544,0.0128647,1.008,1.01768,-1.66221,-0.0299175,1.61054,6163.88,2506.47,7.37107,0.999797
alpha_debate_raw[11949],0.0132319,0.0137712,0.997028,0.988998,-1.59888,-0.00257051,1.68282,5292.36,2737.42,6.32886,1.00085
alpha_debate_raw[11950],-0.00924081,0.0142275,1.03697,1.0458,-1.68882,-0.028752,1.70671,5342.09,2565.39,6.38833,1.00018
alpha_debate_raw[11951],0.0157305,0.0136644,0.974639,0.946287,-1.55041,0.0101308,1.59704,5135.5,2737.58,6.14128,1.00033
alpha_debate_raw[11952],0.00338709,0.0161636,1.01857,1.01684,-1.68473,0.00879408,1.69023,4127.23,2630.4,4.93554,1.00127
alpha_debate_raw[11953],0.016475,0.0144367,0.982091,0.965772,-1.56206,0.00605129,1.68838,4691.17,2781.71,5.60993,1.00269
alpha_debate_raw[11954],0.0649149,0.0134581,1.02167,1.06013,-1.60359,0.0607139,1.71994,5897.89,2757.69,7.05299,0.999897
alpha_debate_raw[11955],-0.0047304,0.0140235,1.0287,1.01113,-1.72512,0.0031134,1.72265,5412.06,2966.85,6.47201,1.00135
alpha_debate_raw[11956],0.0177557,0.0143131,1.01292,1.01462,-1.66095,0.0299989,1.64884,5020.24,2651.8,6.00345,1.00049
alpha_debate_raw[11957],0.00638929,0.012408,0.990427,0.96359,-1.58891,0.00900854,1.64391,6394.02,2837.43,7.64629,1.00011
alpha_debate_raw[11958],0.0162504,0.012881,0.979684,0.964739,-1.59925,0.0182293,1.64258,5926.52,2779.59,7.08723,1.00034
alpha_debate_raw[11959],0.0262029,0.0135315,0.998445,1.02576,-1.60404,0.021231,1.67201,5488.24,3070.75,6.56311,1.00202
alpha_debate_raw[11960],0.0218583,0.0142341,0.988258,0.994043,-1.56483,0.0134041,1.64824,4842.95,2903.75,5.79144,1.00029
alpha_debate_raw[11961],-0.0062926,0.0136166,0.99307,1.01041,-1.65946,0.011716,1.5938,5332.04,2744.24,6.37632,1.00028
alpha_debate_raw[11962],0.00613174,0.0144888,1.03212,1.01563,-1.71926,0.00445087,1.68226,5134.31,2427.89,6.13986,1.00138
alpha_debate_raw[11963],-0.00829521,0.0138447,1.01588,1.00751,-1.67923,-0.0106265,1.69448,5449.24,2580.88,6.51647,1.00032
alpha_debate_raw[11964],0.00442949,0.0131273,1.00385,1.03097,-1.66162,0.0128185,1.62797,5887.94,2387.56,7.04108,1.00134
alpha_debate_raw[11965],0.0172735,0.0140392,0.999464,0.982909,-1.64325,0.016995,1.646,5104.59,2191.47,6.10432,1.00171
alpha_debate_raw[11966],-0.0338498,0.0140337,1.02524,1.04994,-1.67823,-0.0398445,1.62404,5339.1,2715.31,6.38476,1.00045
alpha_debate_raw[11967],-0.00162518,0.0137486,0.990449,1.02075,-1.62723,0.00399448,1.627,5196.55,2739.22,6.21429,1.00143
alpha_debate_raw[11968],-0.011158,0.0126428,1.00543,1.03619,-1.66928,-0.0137841,1.61025,6233.07,2680.34,7.45381,1.00044
alpha_debate_raw[11969],0.00174636,0.0135976,1.03742,1.04778,-1.72759,0.0202234,1.71983,5893.79,2904.51,7.04808,1.00147
alpha_debate_raw[11970],-0.0239656,0.0131022,1.00032,0.980042,-1.67113,-0.0426053,1.64895,5916.81,2770.79,7.07561,1.00126
alpha_debate_raw[11971],-0.0228182,0.0117763,0.994512,0.998483,-1.62892,-0.0291265,1.60066,7273.26,3233.38,8.69772,1.00092
alpha_debate_raw[11972],0.0209763,0.0134228,0.997244,0.980676,-1.6447,0.0175639,1.66515,5557.86,2928.82,6.64636,1.00113
alpha_debate_raw[11973],0.0166412,0.0145831,1.02494,1.02484,-1.65616,0.0155659,1.69628,5113.94,2738.69,6.11551,1.00011
alpha_debate_raw[11974],-0.00437454,0.0133647,0.972156,0.966059,-1.58279,-0.00872064,1.60376,5337.97,2442.87,6.38341,1.00141
alpha_debate_raw[11975],0.00873808,0.0139614,0.97475,0.942368,-1.59877,0.0143067,1.61202,4943.96,2869.85,5.91223,1.00246
alpha_debate_raw[11976],0.00462221,0.0126147,0.97557,0.984829,-1.59807,0.01513,1.57287,6001.7,2991.8,7.17713,1.00123
alpha_debate_raw[11977],-0.0151226,0.0126683,0.995208,0.988635,-1.64892,-0.0292885,1.59906,6134.3,2800.11,7.33569,1.00002
alpha_debate_raw[11978],-0.0039479,0.0144499,0.990642,0.966098,-1.66392,-0.0233421,1.65038,4704.31,2286.24,5.62564,1.0012
alpha_debate_raw[11979],0.0053637,0.0133704,1.01567,1.00373,-1.71017,0.0119804,1.68418,5816.28,2466.89,6.95539,1.00042
alpha_debate_raw[11980],0.0134749,0.0126272,0.985629,0.976607,-1.6121,0.0146953,1.60265,6175.78,2736.88,7.3853,0.999967
alpha_debate_raw[11981],-0.003938,0.0137841,1.00679,0.995395,-1.66452,0.0093955,1.66774,5418.55,2565.56,6.47977,1.00327
alpha_debate_raw[11982],0.0066893,0.0138557,1.02913,1.01881,-1.67323,-4.44465e-05,1.74498,5470.49,2508.54,6.54188,1.00197
alpha_debate_raw[11983],0.0282186,0.0138551,1.00545,0.996865,-1.6452,0.0365947,1.64805,5261.09,2814.21,6.29147,1.00626
alpha_debate_raw[11984],0.0257578,0.0141644,1.00729,1.00754,-1.62337,0.00985717,1.71147,5062.26,2546.55,6.0537,1.00016
alpha_debate_raw[11985],-0.000208049,0.0141438,1.03012,1.02897,-1.7087,-0.00181209,1.68386,5390.06,2753.81,6.4457,1.00033
alpha_debate_raw[11986],0.00597014,0.0123303,0.967871,0.965901,-1.56437,0.0128213,1.58328,6216.7,2428.9,7.43424,1.00031
alpha_debate_raw[11987],-0.0124246,0.0132612,1.00797,1.00321,-1.66632,0.00202549,1.63091,5872.03,2748.53,7.02206,1.00181
alpha_debate_raw[11988],-0.0279894,0.0131233,1.01541,1.02993,-1.70514,-0.028576,1.60658,6278.94,2684.72,7.50866,1.00005
alpha_debate_raw[11989],8.00835e-05,0.0135963,0.978311,0.964787,-1.56416,0.00505296,1.63572,5324.67,2729.89,6.3675,1.00146
alpha_debate_raw[11990],0.00633072,0.0135296,1.02282,1.02549,-1.68994,0.0140878,1.70957,5786.32,2664.12,6.91956,1.00406
alpha_debate_raw[11991],0.0141051,0.0130305,0.972412,0.956996,-1.5933,-0.00902172,1.61767,5640.04,2821.45,6.74464,1.0004
alpha_debate_raw[11992],-0.0135594,0.0129066,1.00245,1.01352,-1.64226,-0.0444431,1.64579,6060.39,2865.37,7.24731,1.00076
alpha_debate_raw[11993],-0.083066,0.0137881,0.991107,1.00062,-1.68072,-0.0802833,1.51802,5193.12,2726.37,6.21019,0.999899
alpha_debate_raw[11994],0.0183752,0.0140999,0.998931,0.996879,-1.57556,0.0113283,1.67468,5119.88,2685.09,6.1226,1.00144
alpha_debate_raw[11995],0.0154567,0.0129753,1.00367,0.99766,-1.64846,0.0106435,1.68617,5988.54,2666.69,7.16138,1.00215
alpha_debate_raw[11996],-0.00294224,0.0127802,0.995316,1.01872,-1.61609,0.0175774,1.61611,6085.98,2253.34,7.27791,1.00132
alpha_debate_raw[11997],-0.00654699,0.0145664,1.02047,1.01974,-1.72661,0.0106232,1.69307,5048.25,2445.58,6.03695,1.0036
alpha_debate_raw[11998],0.000878114,0.0126271,0.983909,0.998065,-1.61356,0.0148794,1.60609,6089.97,2960.48,7.28269,1.00061
alpha_debate_raw[11999],-0.00101285,0.0127546,0.981879,0.955076,-1.60612,0.0202319,1.59559,6069.18,2740.33,7.25782,1.003
alpha_debate_raw[12000],-0.0204723,0.013629,1.01218,0.995006,-1.65964,-0.022536,1.67535,5514.89,2586.95,6.59497,1.0013
alpha_debate_raw[12001],0.00096332,0.0139603,0.994524,1.0242,-1.62119,-0.00489811,1.63661,5069.38,2933.69,6.06221,1.00169
alpha_debate_raw[12002],0.0164192,0.013043,0.973758,0.964536,-1.59177,0.0066105,1.61581,5671.71,2831.25,6.78251,1.00112
alpha_debate_raw[12003],-0.0121393,0.0129138,0.993301,1.02517,-1.632,-0.00161167,1.62951,5932.21,2629.84,7.09402,1.00184
alpha_debate_raw[12004],-0.0185115,0.0129385,1.00478,1.01848,-1.68875,-0.02387,1.6034,6046.55,2869.7,7.23075,1.00129
alpha_debate_raw[12005],0.00192303,0.0136081,1.01461,1.05397,-1.6573,-0.00183257,1.61853,5581.23,2957.69,6.67431,1.00165
alpha_debate_raw[12006],0.0172941,0.0142671,0.983958,0.988888,-1.62288,0.0316785,1.64703,5059.33,2968.6,6.0502,1.00414
alpha_debate_raw[12007],-0.00213447,0.0133711,0.993583,0.978206,-1.65949,0.0181084,1.64488,5509.06,3062.21,6.58801,1.00325
alpha_debate_raw[12008],0.00838227,0.0121004,0.994955,1.00748,-1.5945,0.00864183,1.66934,6824.05,3066.13,8.16053,1.00215
alpha_debate_raw[12009],0.000447269,0.0131426,1.02311,0.995691,-1.71766,0.000729892,1.71535,6091.61,2577.03,7.28465,1.00009
alpha_debate_raw[12010],-0.015415,0.0145224,1.02811,1.02173,-1.71193,-0.0104938,1.66977,5067.88,2717.2,6.06042,1.00027
alpha_debate_raw[12011],-0.00314522,0.0138215,1.00342,0.977198,-1.67059,-0.0198787,1.65502,5393.82,2635.24,6.45019,1.00048
alpha_debate_raw[12012],0.00770326,0.0128803,0.998119,1.01458,-1.58309,0.00394899,1.69679,6059.73,3001.86,7.24652,1.00228
alpha_debate_raw[12013],0.0174584,0.0128953,0.976858,0.987024,-1.56335,0.0333357,1.61782,5786.68,2984.5,6.91999,1.00167
alpha_debate_raw[12014],0.00978164,0.0143649,1.05182,1.04878,-1.715,-0.000940227,1.7645,5429.9,2133.23,6.49334,1.00137
alpha_debate_raw[12015],0.00834574,0.0127992,0.976126,0.970141,-1.65975,0.0347104,1.60402,5875.6,2703.11,7.02633,1.00065
alpha_debate_raw[12016],-0.00606453,0.0128865,1.00788,1.01614,-1.66003,-0.0113207,1.67345,6130.0,3045.42,7.33055,1.00033
alpha_debate_raw[12017],-0.00998343,0.0139691,0.991977,0.995353,-1.6365,0.00775735,1.60904,5078.85,2230.89,6.07354,1.00385
alpha_debate_raw[12018],-0.0213239,0.0144503,1.01253,0.997748,-1.66445,-0.0358875,1.62681,4984.44,2593.97,5.96064,1.00061
alpha_debate_raw[12019],-0.000585215,0.0132776,0.979544,0.967352,-1.58688,-0.0275428,1.60376,5610.21,2794.67,6.70896,1.00133
alpha_debate_raw[12020],0.00439985,0.013191,0.977382,0.994997,-1.58934,0.00364151,1.62315,5605.33,2757.91,6.70313,1.00116
alpha_debate_raw[12021],0.0134603,0.0130519,0.967944,0.978488,-1.58987,0.0117853,1.6066,5418.91,2615.84,6.4802,1.00154
alpha_debate_raw[12022],-0.0227149,0.0134029,0.998744,0.957265,-1.7116,-0.0335175,1.63079,5584.12,2583.66,6.67776,1.00296
alpha_debate_raw[12023],-0.000271696,0.0132663,0.984004,0.965578,-1.57888,0.000803581,1.59867,5390.86,2605.56,6.44666,1.00302
alpha_debate_raw[12024],0.026605,0.0140272,1.02611,1.01558,-1.63134,0.0163637,1.74693,5467.61,2629.87,6.53844,1.00396
alpha_debate_raw[12025],0.0149314,0.012859,0.998593,0.991008,-1.67011,0.0104414,1.65674,6052.51,2569.88,7.23788,1.00172
alpha_debate_raw[12026],0.0201278,0.0138649,1.00943,1.03702,-1.66441,0.0163419,1.70493,5328.39,2723.78,6.37196,1.00157
alpha_debate_raw[12027],-0.0103649,0.0129057,0.988557,0.973067,-1.61311,-0.00835171,1.60624,5945.59,2732.14,7.11003,1.00265
alpha_debate_raw[12028],0.011394,0.013839,1.02939,1.00784,-1.69668,0.000642741,1.66732,5578.21,2879.93,6.6707,1.00176
alpha_debate_raw[12029],0.008443,0.01286,0.976923,0.968588,-1.60457,0.0107911,1.63809,5790.6,2786.56,6.92468,1.00153
alpha_debate_raw[12030],-0.0206364,0.0135364,1.00879,1.00283,-1.69115,-0.0257929,1.6607,5562.36,2881.47,6.65174,1.00289
alpha_debate_raw[12031],-0.00886395,0.0129413,0.981365,0.971073,-1.63498,-0.00853356,1.60037,5763.22,2684.64,6.89194,1.00095
alpha_debate_raw[12032],0.00547063,0.013551,0.991528,0.983083,-1.65143,0.0164507,1.61725,5391.25,2772.09,6.44712,1.00303
alpha_debate_raw[12033],-0.00709827,0.0128239,1.00958,1.00803,-1.66931,-0.0157125,1.70136,6216.16,2747.07,7.43359,1.00075
alpha_debate_raw[12034],-0.0406833,0.0132387,1.00046,1.02385,-1.70082,-0.0396025,1.60013,5722.86,2405.41,6.84368,1.00083
alpha_debate_raw[12035],-9.07736e-05,0.0136098,1.00499,0.99348,-1.6672,0.00824483,1.59425,5517.02,2533.22,6.59753,1.00202
alpha_debate_raw[12036],-0.00420672,0.0141474,0.97335,0.990608,-1.6241,-0.010671,1.59893,4774.23,2838.74,5.70925,1.00107
alpha_debate_raw[12037],0.00988555,0.0145283,1.03419,1.02747,-1.65737,0.00425386,1.69366,5098.71,2854.31,6.09728,0.999781
alpha_debate_raw[12038],0.0249808,0.0134791,1.00673,0.991145,-1.63093,0.0338971,1.69718,5661.86,2323.24,6.77073,1.00167
alpha_debate_raw[12039],-0.000995606,0.01322,1.00984,1.01947,-1.67599,0.0101682,1.66537,5867.68,2681.17,7.01686,1.00598
alpha_debate_raw[12040],-0.00155955,0.013456,0.999107,0.977956,-1.66131,0.00372037,1.61763,5577.92,2773.06,6.67035,1.00077
alpha_debate_raw[12041],-0.0128674,0.012136,1.01436,1.01314,-1.71063,-0.0118872,1.65517,7134.87,2451.87,8.53223,1.0017
alpha_debate_raw[12042],-0.0110274,0.0137444,0.986657,0.993495,-1.64513,0.00422089,1.61571,5192.87,3085.66,6.20989,1.00313
alpha_debate_raw[12043],-0.0139673,0.0143289,0.992593,0.993253,-1.62986,-0.00582105,1.58743,4879.45,2422.06,5.83508,1.00005
alpha_debate_raw[12044],-0.000489804,0.0131922,0.997059,1.01342,-1.66091,0.0261318,1.6175,5759.03,2806.7,6.88693,1.00041
alpha_debate_raw[12045],0.00117086,0.0134956,1.02817,1.05421,-1.6532,-0.00584308,1.66203,5868.74,2447.98,7.01813,0.999703
alpha_debate_raw[12046],-0.0079883,0.0138885,1.00926,1.02786,-1.64731,-0.0289042,1.63535,5432.59,3004.05,6.49655,1.00624
alpha_debate_raw[12047],-0.0151385,0.0131666,1.02682,1.03288,-1.7181,-0.00527512,1.70695,6165.55,2691.07,7.37307,1.00164
alpha_debate_raw[12048],-0.0120794,0.0140601,1.03205,1.01431,-1.70572,-0.00243157,1.6777,5436.88,2465.36,6.50168,1.00152
alpha_debate_raw[12049],-0.00432805,0.0147693,0.990412,0.993269,-1.68383,-0.00817559,1.5714,4507.4,2663.36,5.39017,1.00003
alpha_debate_raw[12050],-0.00655654,0.0127124,0.953446,0.943969,-1.59483,-0.00637024,1.53223,5642.68,2607.42,6.74779,1.00242
alpha_debate_raw[12051],0.0160821,0.0134539,0.978896,0.978254,-1.62112,0.0123984,1.61106,5306.37,2730.76,6.34562,1.00177
alpha_debate_raw[12052],0.0102417,0.0125762,0.982879,0.962586,-1.59274,0.0151953,1.58895,6103.42,2704.38,7.29877,1.00332
alpha_debate_raw[12053],0.00353246,0.0135546,1.03359,1.02352,-1.72584,0.00134146,1.66918,5874.64,2806.59,7.02518,1.00254
alpha_debate_raw[12054],-0.00462238,0.0125799,0.962795,0.973837,-1.59465,-0.00512989,1.51729,5930.2,2613.32,7.09162,1.00043
alpha_debate_raw[12055],-0.00291488,0.0140733,1.01354,1.01482,-1.70201,0.0122649,1.66572,5208.79,1659.06,6.22893,1.00586
alpha_debate_raw[12056],-0.0151919,0.01382,1.00305,1.01307,-1.65309,-0.00949973,1.67871,5298.81,2647.38,6.33657,1.00091
alpha_debate_raw[12057],0.0109742,0.0120946,0.954103,0.967383,-1.55883,0.0198617,1.59862,6280.8,3012.85,7.51089,1.00309
alpha_debate_raw[12058],-0.0237962,0.0133993,0.992169,0.984379,-1.66742,-0.0418098,1.6165,5504.24,2905.05,6.58224,1.00238
alpha_debate_raw[12059],-0.00108933,0.012372,0.989252,0.961225,-1.62061,-0.0128453,1.65348,5976.97,2865.92,7.14755,1.0001
alpha_debate_raw[12060],0.022338,0.013423,1.0096,1.00834,-1.63866,0.0183762,1.7416,5708.51,2771.03,6.82652,1.00173
alpha_debate_raw[12061],0.00628617,0.0149896,1.04185,1.05005,-1.73825,0.00948917,1.69264,5054.4,2499.51,6.0443,1.00317
alpha_debate_raw[12062],-0.0132771,0.0130628,0.987621,0.996462,-1.67446,0.00124779,1.5592,5753.64,2284.29,6.88049,1.00095
alpha_debate_raw[12063],-0.0151625,0.0123258,0.986606,1.01131,-1.61466,-0.0274348,1.58627,6376.31,2566.63,7.6251,1.00095
alpha_debate_raw[12064],-0.00830459,0.0125876,1.00726,1.00586,-1.64977,-0.0122898,1.64679,6658.96,3020.04,7.96311,1.00021
alpha_debate_raw[12065],0.0181904,0.0124776,1.02239,1.01565,-1.68365,0.0289167,1.6887,6743.71,2664.55,8.06446,1.0011
alpha_debate_raw[12066],-0.0265461,0.0139178,1.00997,1.00347,-1.68552,-0.0317438,1.61225,5288.51,2309.5,6.32426,1.0015
alpha_debate_raw[12067],-0.000797996,0.0136631,0.992057,0.967392,-1.65615,0.0220252,1.60651,5323.7,2595.28,6.36635,0.999394
alpha_debate_raw[12068],-0.023794,0.0139443,1.00341,0.998716,-1.70763,-0.0225823,1.61642,5228.23,2619.86,6.25218,1.00053
alpha_debate_raw[12069],0.00973261,0.0133233,1.01281,1.0411,-1.6648,0.0130673,1.67824,5668.22,2699.84,6.77834,1.00045
alpha_debate_raw[12070],0.00526313,0.0136075,0.963899,0.972992,-1.5857,0.00981203,1.57829,5106.86,3078.53,6.10703,1.00306
alpha_debate_raw[12071],-0.0014333,0.0133906,1.01991,1.00653,-1.72765,0.0107216,1.66289,5897.13,2342.36,7.05208,1.00024
alpha_debate_raw[12072],-0.0220266,0.0132454,0.981631,0.960026,-1.65658,-0.025104,1.57388,5592.57,2586.4,6.68786,1.00295
alpha_debate_raw[12073],0.0135541,0.013557,0.982274,0.973781,-1.58952,0.0177395,1.63498,5276.65,2489.76,6.31008,1.00024
alpha_debate_raw[12074],0.00306593,0.0138944,0.989517,0.988847,-1.67665,0.0105257,1.61804,5057.31,2688.05,6.04778,1.00182
alpha_debate_raw[12075],-0.00513325,0.0135722,1.00365,0.989015,-1.70733,0.0090854,1.64769,5528.44,2615.88,6.61118,1.00149
alpha_debate_raw[12076],-0.00309217,0.013657,1.00127,1.00127,-1.6559,-0.00525039,1.59829,5433.6,2900.81,6.49776,1.00404
alpha_debate_raw[12077],-0.0148609,0.0127462,1.01149,1.00651,-1.68083,-0.0317947,1.69995,6378.55,2728.0,7.62779,1.00257
alpha_debate_raw[12078],0.0184603,0.0129837,0.99255,0.986028,-1.64509,0.0164027,1.63584,5921.07,2549.11,7.0807,1.00408
alpha_debate_raw[12079],0.0166575,0.0122278,0.975468,0.966491,-1.56278,0.0185387,1.62023,6388.74,2828.68,7.63997,1.00191
alpha_debate_raw[12080],-0.0177611,0.013038,1.03804,1.01327,-1.76145,-0.00569146,1.72043,6398.33,2074.53,7.65144,1.00139
alpha_debate_raw[12081],0.0030535,0.0143238,1.00852,1.01453,-1.62857,0.00728072,1.64665,4965.15,2569.51,5.93757,1.0009
alpha_debate_raw[12082],-0.0117156,0.0138676,0.997931,0.976676,-1.68273,-0.0148454,1.58758,5232.46,2660.7,6.25724,1.00211
alpha_debate_raw[12083],-0.00780002,0.0139416,1.0223,1.01014,-1.69761,-0.00842026,1.66671,5438.89,2379.07,6.5041,1.00505
