,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-37231.9,3.65372,121.689,121.429,-37425.4,-37233.1,-37029.4,1111.17,1594.38,0.995071,1.00369
beta_D[1],0.0937661,0.000665945,0.0440586,0.0432224,0.0223845,0.093687,0.166578,4399.38,2683.86,3.93971,1.00098
beta_D[2],0.0103877,0.0015134,0.101898,0.100384,-0.158714,0.0101799,0.179512,4626.14,2675.12,4.14278,1.00049
beta_D[3],-0.0224666,0.000651253,0.0463377,0.0462591,-0.0991835,-0.022137,0.0529544,5038.28,2996.72,4.51185,1.00041
beta_D[4],0.086601,0.000788857,0.055492,0.0552529,-0.00397623,0.0863779,0.178312,4977.12,2992.51,4.45709,0.999817
beta_D[5],0.14127,0.00165977,0.113474,0.110812,-0.0426954,0.141374,0.328187,4771.16,2085.37,4.27265,1.00516
beta_D[6],-0.0151368,0.00106281,0.0695349,0.0716892,-0.127111,-0.0143968,0.0995466,4421.08,2773.33,3.95915,1.00004
beta_D[7],-0.131035,0.00181551,0.129347,0.131367,-0.348013,-0.129784,0.0748557,5127.61,3028.76,4.59185,0.999949
beta_D[8],-0.0191193,0.000823676,0.0557498,0.0557908,-0.111094,-0.018098,0.0715835,4692.73,2866.44,4.20241,1.00224
beta_D[9],-0.00224602,0.000817833,0.0573559,0.0574997,-0.0972698,-0.000397427,0.0903447,5002.07,2801.7,4.47943,1.00061
beta_D[10],0.0522621,0.00132937,0.093219,0.0938052,-0.102436,0.0516663,0.204436,4942.96,2525.15,4.42649,1.00252
beta_D[11],-0.048705,0.00113469,0.0802156,0.0808672,-0.182718,-0.0486598,0.0842971,5050.43,3090.45,4.52274,1.0008
beta_D[12],-0.1968,0.00691118,0.441017,0.44417,-0.946487,-0.178752,0.498621,4134.14,2797.57,3.70219,0.999974
beta_D[13],-0.0846061,0.00536992,0.340544,0.327555,-0.658556,-0.0713839,0.457956,4160.57,2478.18,3.72585,1.00158
beta_D[14],-0.0634407,0.00157997,0.105017,0.10343,-0.241229,-0.062757,0.108543,4465.7,2922.32,3.9991,1.00013
beta_D[15],0.322555,0.0031265,0.227864,0.230362,-0.0358167,0.312304,0.706682,5406.57,2822.63,4.84167,1.00028
beta_D[16],0.345263,0.00635012,0.393224,0.373247,-0.256613,0.322029,1.04499,4099.32,2796.52,3.671,1.00052
beta_D[17],0.233693,0.00176971,0.127448,0.123468,0.028555,0.23125,0.446453,5321.97,2993.77,4.76591,1.00171
beta_D[18],-0.0562754,0.000536974,0.0378085,0.0382808,-0.119992,-0.0558994,0.00503809,5028.52,2631.44,4.50311,1.00011
beta_D[19],0.0377244,0.00100735,0.06975,0.0710826,-0.0785976,0.0376877,0.153261,4806.16,3005.29,4.30399,1.00031
beta_D[20],0.229235,0.0017547,0.126491,0.12382,0.0285003,0.226994,0.443028,5210.95,2966.32,4.66649,1.00101
beta_D[21],-0.310436,0.00460152,0.325047,0.315092,-0.834777,-0.315628,0.220465,5061.53,2462.76,4.53267,1.00056
beta_D[22],0.045046,0.000912131,0.0618157,0.0627909,-0.0593033,0.0455438,0.14589,4601.13,2761.55,4.12038,0.999998
beta_D[23],-0.0176104,0.00164441,0.114134,0.110315,-0.206069,-0.0170661,0.172753,4817.1,2959.2,4.31379,1.00193
beta_D[24],0.0730873,0.00108659,0.0793626,0.0785702,-0.0559387,0.0724601,0.203721,5352.68,2643.31,4.79341,1.00072
beta_D[25],1.01016,0.00991803,0.674711,0.666873,-0.00986796,0.94905,2.18346,5027.3,2650.18,4.50202,1.00352
beta_D[26],-0.0160345,0.00519563,0.351123,0.334059,-0.585682,-0.0229664,0.559588,4638.59,2571.7,4.15393,1.00202
beta_D[27],0.107267,0.00180108,0.129879,0.132286,-0.101778,0.105005,0.321679,5255.19,2651.13,4.7061,1.0013
beta_D[28],-0.250531,0.0112928,0.76503,0.741568,-1.54546,-0.23059,0.992804,4509.93,3136.41,4.03871,1.00052
beta_D[29],0.118339,0.00211354,0.147303,0.151071,-0.119197,0.113481,0.364522,4923.05,2681.87,4.40866,1.00054
beta_D[30],0.056586,0.000756193,0.0549969,0.055744,-0.034436,0.0565661,0.146672,5335.63,3013.08,4.77814,1.0004
beta_D[31],0.129633,0.00154589,0.105355,0.107266,-0.0442352,0.128672,0.302912,4686.9,2939.1,4.19719,1.0023
beta_D[32],0.0491566,0.00107063,0.078067,0.0788782,-0.0748783,0.0470969,0.178636,5388.51,2971.25,4.82549,1.00023
beta_D[33],-0.360379,0.0127786,0.916586,0.935475,-1.86166,-0.366836,1.14193,5174.48,3160.33,4.63382,1.0002
beta_D[34],0.0340802,0.00216049,0.142853,0.142076,-0.19733,0.0310803,0.273731,4555.55,2846.47,4.07956,1.00068
beta_D[35],-0.0503023,0.000993559,0.0730688,0.0734773,-0.174389,-0.0503662,0.0693561,5390.7,2732.08,4.82745,0.99964
beta_D[36],-0.0463572,0.00282884,0.19246,0.190051,-0.363331,-0.0458104,0.270011,4633.98,2843.1,4.1498,1.00009
beta_D[37],0.0670597,0.00158042,0.114054,0.111409,-0.119442,0.0654847,0.25852,5298.9,2716.99,4.74524,1.00225
beta_D[38],-0.0499627,0.00134237,0.0906131,0.091034,-0.197123,-0.0508833,0.0987579,4631.31,2910.84,4.14741,1.003
beta_D[39],0.487444,0.00929498,0.564525,0.550228,-0.401638,0.467694,1.46513,3793.69,2446.37,3.39731,1.00047
beta_D[40],-0.044726,0.00155177,0.104286,0.104559,-0.218495,-0.0434848,0.122839,4520.01,2763.65,4.04773,1.00111
beta_D[41],0.185509,0.00703633,0.447816,0.437576,-0.528191,0.168402,0.968837,4212.22,2069.56,3.77211,1.00005
beta_D[42],-0.394245,0.00315175,0.218522,0.214892,-0.778533,-0.384735,-0.0570807,4908.2,2791.23,4.39537,1.0014
beta_D[43],0.219695,0.00179687,0.117874,0.118436,0.0257778,0.220763,0.414002,4342.02,2872.26,3.88834,0.999281
beta_D[44],0.0689061,0.00368643,0.251567,0.242085,-0.339516,0.0672139,0.495202,4711.86,2863.02,4.21954,1.00141
beta_D[45],0.0243333,0.00489693,0.315929,0.313323,-0.488982,0.0236518,0.558093,4229.66,2750.34,3.78773,1.00106
beta_D[46],-0.271597,0.00202261,0.138981,0.141611,-0.499639,-0.270943,-0.0496305,4785.07,2995.91,4.2851,1.00114
beta_D[47],0.211244,0.00154965,0.102656,0.100986,0.039581,0.21124,0.383449,4402.98,2874.08,3.94293,1.00108
beta_c[1],0.887512,0.000541053,0.0395569,0.0394254,0.822977,0.88847,0.952384,5352.81,2805.68,4.79352,1.00169
beta_c[2],1.18664,0.00167569,0.111918,0.112269,1.0039,1.18598,1.37484,4533.16,2677.78,4.05951,1.0004
beta_c[3],1.02007,0.000690348,0.0466569,0.0471294,0.947361,1.01874,1.09661,4629.24,2618.92,4.14555,0.999925
beta_c[4],1.07188,0.000879203,0.0594014,0.057903,0.974188,1.07157,1.17087,4605.36,2721.17,4.12417,1.00015
beta_c[5],0.932144,0.0016975,0.113538,0.113679,0.748534,0.929594,1.12073,4587.79,2701.58,4.10843,1.00163
beta_c[6],1.20253,0.00101024,0.0722125,0.0717539,1.08656,1.19988,1.32487,5130.81,2991.79,4.59472,1.00092
beta_c[7],1.37745,0.00166183,0.115462,0.114394,1.19505,1.37455,1.57189,4861.16,2947.14,4.35324,1.00158
beta_c[8],0.774616,0.000815901,0.0559489,0.0555386,0.684238,0.77441,0.867623,4739.75,2631.98,4.24452,1.00066
beta_c[9],0.799543,0.000934629,0.0632935,0.0618962,0.694372,0.798515,0.902874,4628.14,2865.62,4.14457,1.00048
beta_c[10],0.986763,0.00137799,0.100009,0.100525,0.826214,0.984368,1.1594,5316.55,2515.68,4.76105,1.00367
beta_c[11],0.980742,0.00126524,0.0857571,0.0852285,0.841113,0.97907,1.12073,4631.07,2478.53,4.14719,1.00158
beta_c[12],1.13656,0.00634678,0.395338,0.39041,0.515891,1.11022,1.82404,4002.55,2467.13,3.58434,1.00114
beta_c[13],0.562861,0.00546682,0.358308,0.352073,-0.00584866,0.559876,1.1626,4376.29,3066.62,3.91903,1.00085
beta_c[14],1.03722,0.00137394,0.0928209,0.090641,0.886827,1.03585,1.19287,4587.33,2982.21,4.10803,1.00125
beta_c[15],0.961261,0.0028415,0.194878,0.197419,0.652892,0.955831,1.28824,4792.99,2830.65,4.29219,1.00136
beta_c[16],0.529278,0.00493166,0.362125,0.351716,-0.0495097,0.51619,1.13547,5644.91,2678.86,5.0551,1.00287
beta_c[17],1.29169,0.00211274,0.144862,0.143243,1.06356,1.28789,1.54023,4830.55,2481.83,4.32583,1.00095
beta_c[18],0.989413,0.000517958,0.0347824,0.0342337,0.931866,0.989556,1.04713,4530.16,2972.4,4.05682,1.00103
beta_c[19],1.21666,0.0010161,0.0671986,0.067019,1.10874,1.21496,1.32922,4400.92,2705.89,3.94109,1.00228
beta_c[20],1.22023,0.00226785,0.167407,0.169947,0.95584,1.21409,1.49993,5595.45,2296.11,5.01081,1.00063
beta_c[21],1.2472,0.00896559,0.554974,0.547353,0.392612,1.22589,2.19999,4075.57,2681.74,3.64973,1.00083
beta_c[22],0.853524,0.000952532,0.0637164,0.0651203,0.751131,0.852337,0.958802,4578.7,2819.19,4.10029,1.00264
beta_c[23],0.701059,0.00168796,0.114577,0.1145,0.515047,0.699894,0.891762,4644.81,3110.98,4.1595,1.00054
beta_c[24],1.06762,0.00126228,0.0848932,0.0853108,0.932667,1.06582,1.21054,4562.1,2574.82,4.08543,1.00065
beta_c[25],0.392347,0.0107555,0.749788,0.752453,-0.827012,0.381033,1.64897,4917.96,2696.68,4.40411,1.00046
beta_c[26],0.905967,0.00431133,0.282888,0.279442,0.467591,0.896378,1.38081,4542.36,2428.98,4.06775,1.00074
beta_c[27],1.1535,0.0019313,0.143148,0.141319,0.925807,1.14844,1.39308,5620.31,2968.07,5.03307,1.00119
beta_c[28],0.327363,0.00940069,0.665049,0.662339,-0.774132,0.316032,1.44135,5023.1,2548.68,4.49826,1.00177
beta_c[29],0.741925,0.00229551,0.159559,0.160414,0.478208,0.738964,1.00352,4859.22,2723.75,4.3515,1.00024
beta_c[30],1.03786,0.00072212,0.0552652,0.0546974,0.948747,1.03787,1.13069,5738.08,2880.21,5.13854,1.00085
beta_c[31],1.04288,0.00183631,0.127886,0.122406,0.830078,1.04299,1.25662,4855.93,2650.99,4.34856,1.0001
beta_c[32],1.0786,0.00124276,0.0847935,0.0836188,0.93904,1.07776,1.2192,4676.43,3165.67,4.18781,1.00007
beta_c[33],0.686881,0.00954731,0.625779,0.617963,-0.30369,0.677557,1.73503,4334.11,2699.18,3.88126,1.00028
beta_c[34],0.849333,0.00247833,0.171503,0.163148,0.571612,0.842978,1.14508,4877.41,2546.99,4.36779,1.0008
beta_c[35],0.992168,0.00113315,0.0774126,0.0786007,0.866102,0.991453,1.11983,4674.03,3277.69,4.18566,1.00048
beta_c[36],0.883581,0.00274346,0.178895,0.178995,0.594422,0.876905,1.18275,4314.49,2737.53,3.86369,0.999703
beta_c[37],0.64424,0.00147334,0.104318,0.107975,0.475643,0.644696,0.811377,5005.0,2839.26,4.48205,1.00022
beta_c[38],1.04174,0.00144878,0.0970426,0.0983754,0.885944,1.04163,1.20187,4542.33,2564.77,4.06772,1.00345
beta_c[39],1.25658,0.00794905,0.489587,0.497024,0.513089,1.23298,2.08556,3881.89,2786.67,3.47629,0.999572
beta_c[40],1.26052,0.00178879,0.124115,0.12389,1.06283,1.25801,1.46882,4871.7,2803.93,4.36268,1.00007
beta_c[41],0.996348,0.00447253,0.306095,0.303464,0.50922,0.983219,1.52763,4873.9,2614.98,4.36465,1.0008
beta_c[42],0.726432,0.00415386,0.275197,0.27845,0.295817,0.7237,1.19132,4475.28,2404.63,4.00768,1.00063
beta_c[43],1.01255,0.00179601,0.123821,0.119107,0.813179,1.00713,1.22367,4892.29,2673.19,4.38112,0.999762
beta_c[44],1.22296,0.00341154,0.246755,0.251665,0.831446,1.21435,1.63258,5440.26,2678.73,4.87184,0.999633
beta_c[45],1.13658,0.00502572,0.311389,0.312789,0.640813,1.12532,1.65435,4004.6,2701.52,3.58618,1.00054
beta_c[46],1.45845,0.00218743,0.151226,0.153454,1.21952,1.45597,1.70826,4887.67,2894.8,4.37698,1.00208
beta_c[47],1.23557,0.00157046,0.107754,0.106995,1.06345,1.23302,1.4217,4776.98,2991.62,4.27786,1.00039
beta_tau[1],0.354924,0.00042468,0.0273664,0.027372,0.309252,0.354576,0.40004,4226.65,2449.85,3.78503,1.00102
beta_tau[2],0.450348,0.00145639,0.102721,0.103735,0.284252,0.448318,0.624266,4966.33,2952.39,4.44742,1.00198
beta_tau[3],0.12284,0.000554359,0.0383216,0.0391184,0.0607779,0.123121,0.186096,4904.88,3120.72,4.3924,1.00041
beta_tau[4],0.0677516,0.000869624,0.0620039,0.0630318,-0.0354095,0.0687237,0.168866,5125.79,2876.49,4.59022,1.0017
beta_tau[5],0.189438,0.00118261,0.0831579,0.083596,0.0504679,0.188994,0.323674,5123.43,2941.38,4.5881,1.00056
beta_tau[6],0.309729,0.000896812,0.0623411,0.0613553,0.207939,0.308506,0.412525,4885.35,2945.54,4.37491,1.00195
beta_tau[7],-0.0293001,0.00146534,0.105368,0.103033,-0.203308,-0.0289155,0.145851,5226.85,2899.55,4.68072,1.00138
beta_tau[8],0.118018,0.000594146,0.0405862,0.0408873,0.0516403,0.118084,0.183863,4703.29,2758.16,4.21186,1.00062
beta_tau[9],0.585385,0.000816789,0.0536733,0.0532947,0.496234,0.584991,0.672931,4419.31,2992.98,3.95756,1.00038
beta_tau[10],-0.0779476,0.00161855,0.108255,0.108151,-0.255413,-0.0796331,0.0992872,4533.66,2938.93,4.05996,1.00051
beta_tau[11],0.215873,0.00104538,0.0721587,0.0720692,0.0973172,0.216555,0.335595,4787.53,3001.15,4.2873,1.00119
beta_tau[12],0.933538,0.00733307,0.486815,0.487198,0.155585,0.923993,1.7498,4246.6,2949.12,3.80289,0.999445
beta_tau[13],0.140025,0.00345963,0.242414,0.239496,-0.259718,0.139981,0.545021,4931.99,2911.22,4.41667,1.00208
beta_tau[14],0.544969,0.00118644,0.0841413,0.084446,0.407422,0.544855,0.683889,5138.05,2753.82,4.6012,1.00118
beta_tau[15],0.205349,0.00250959,0.187561,0.193698,-0.0969418,0.205513,0.515906,5590.46,2879.5,5.00634,1.00293
beta_tau[16],0.457294,0.00457265,0.311688,0.312308,-0.0637684,0.462155,0.965266,4689.74,2920.68,4.19973,1.00058
beta_tau[17],-0.0531021,0.00238474,0.164954,0.168883,-0.319921,-0.0520153,0.222303,4802.85,2955.72,4.30103,1.00418
beta_tau[18],0.8019,0.000456964,0.0337904,0.0330973,0.74714,0.801587,0.858662,5220.22,2644.68,4.67478,1.00147
beta_tau[19],0.291161,0.000884798,0.0604678,0.058694,0.192368,0.290452,0.391117,4741.51,2550.75,4.2461,1.00091
beta_tau[20],0.183019,0.00249536,0.175027,0.17833,-0.0982634,0.178771,0.471978,4958.44,2670.82,4.44036,1.00041
beta_tau[21],1.56721,0.00648544,0.42836,0.414579,0.883626,1.5483,2.3106,4535.74,2444.59,4.06182,1.00064
beta_tau[22],0.348651,0.000709657,0.0509694,0.0502621,0.264806,0.34812,0.43084,5177.14,2874.94,4.63621,1.00063
beta_tau[23],0.446547,0.00179134,0.118056,0.116114,0.252956,0.444429,0.64126,4410.58,2535.69,3.94974,0.999558
beta_tau[24],0.0704717,0.00135323,0.0920444,0.0918644,-0.0776113,0.0687291,0.224159,4723.49,2532.37,4.22995,1.00013
beta_tau[25],0.244428,0.00597211,0.431161,0.432942,-0.476765,0.244192,0.957816,5279.65,3010.47,4.728,1.00292
beta_tau[26],0.153609,0.00361037,0.254449,0.261618,-0.255169,0.156942,0.576412,4995.95,2945.71,4.47394,1.00172
beta_tau[27],0.957864,0.00244337,0.177254,0.174138,0.668084,0.95629,1.2555,5408.23,2642.79,4.84315,1.00276
beta_tau[28],0.997949,0.0101254,0.685769,0.685083,-0.0825578,0.978518,2.15335,4675.84,2781.3,4.18728,1.00047
beta_tau[29],0.49881,0.00201967,0.142992,0.142181,0.262599,0.498305,0.737312,5012.96,2443.88,4.48918,1.00109
beta_tau[30],0.209584,0.000913922,0.0672815,0.0670025,0.100793,0.209697,0.318039,5425.75,2833.18,4.85884,1.00076
beta_tau[31],0.908062,0.00169713,0.117896,0.117915,0.719083,0.908986,1.10115,4872.82,2458.0,4.36368,1.00154
beta_tau[32],0.398536,0.00114223,0.0789049,0.0802272,0.268656,0.39729,0.528602,4821.93,2539.71,4.31811,1.00083
beta_tau[33],0.640411,0.00928378,0.588184,0.57544,-0.319603,0.63446,1.63776,4074.07,2431.34,3.64839,1.0014
beta_tau[34],0.565867,0.00246015,0.180641,0.178783,0.272965,0.564349,0.867851,5491.18,2649.92,4.91744,1.00146
beta_tau[35],-0.0597417,0.000960094,0.0695203,0.0701535,-0.17841,-0.0572166,0.0511149,5298.23,2171.15,4.74464,1.00073
beta_tau[36],0.415074,0.00362382,0.232383,0.234378,0.0386067,0.413725,0.807228,4157.33,2785.1,3.72295,1.00039
beta_tau[37],0.358015,0.00146761,0.0996678,0.100269,0.194292,0.357658,0.525866,4670.01,2964.11,4.18206,1.00298
beta_tau[38],0.103394,0.0011542,0.0838568,0.0827145,-0.0355567,0.102879,0.242769,5333.25,2962.35,4.77601,0.999696
beta_tau[39],0.168433,0.00515635,0.352476,0.351568,-0.404613,0.173512,0.742768,4712.36,2590.33,4.21999,1.00164
beta_tau[40],0.540271,0.00149961,0.109086,0.111618,0.362631,0.538911,0.717171,5342.19,2677.9,4.78401,1.00249
beta_tau[41],-0.0220498,0.0074227,0.527472,0.525212,-0.884222,-0.0175728,0.834042,5073.3,2750.17,4.54321,1.00072
beta_tau[42],0.866888,0.00359873,0.244167,0.239955,0.474557,0.869265,1.26066,4749.4,2928.37,4.25316,1.00299
beta_tau[43],0.00870316,0.00228605,0.164139,0.163926,-0.259552,0.00406155,0.28065,5166.3,3223.47,4.6265,1.00029
beta_tau[44],0.265929,0.0030241,0.211652,0.219778,-0.0760236,0.267051,0.60667,4914.64,2618.91,4.40114,0.999842
beta_tau[45],-0.369286,0.00390378,0.263274,0.256055,-0.811062,-0.362408,0.0539265,4640.16,2692.04,4.15534,0.999492
beta_tau[46],0.0285287,0.00154201,0.104401,0.109018,-0.144054,0.0290048,0.19415,4651.21,2961.53,4.16523,1.00249
beta_tau[47],0.454395,0.00135925,0.0967519,0.0962975,0.295072,0.455805,0.611287,5154.92,2721.97,4.6163,1.00141
gamma_no_prior,-0.0433845,0.000261954,0.0150883,0.0149281,-0.0683469,-0.0434386,-0.0187096,3328.94,2918.29,2.98111,1.0008
alpha_user_raw[1],-0.15481,0.00956537,0.676744,0.676401,-1.28189,-0.148589,0.953139,5024.34,2339.32,4.49937,1.00377
alpha_user_raw[2],0.226878,0.0137071,0.985109,0.995057,-1.40375,0.237673,1.83928,5211.06,2787.02,4.66658,1.00098
alpha_user_raw[3],0.129421,0.0142115,0.978615,0.967992,-1.44349,0.114231,1.76967,4750.83,2650.45,4.25444,1.00103
alpha_user_raw[4],0.179223,0.0113557,0.890163,0.904561,-1.24694,0.171542,1.65597,6149.62,2919.8,5.50708,1.00032
alpha_user_raw[5],0.236982,0.0136195,0.983392,0.973295,-1.35444,0.2462,1.82874,5216.45,2612.28,4.67141,1.00343
alpha_user_raw[6],0.153963,0.0131496,0.913287,0.902582,-1.35366,0.158149,1.68243,4894.34,2822.82,4.38295,1.00047
alpha_user_raw[7],0.289575,0.0139644,0.960668,0.96383,-1.30816,0.277994,1.90391,4775.41,2618.99,4.27645,1.00121
alpha_user_raw[8],-0.235054,0.0132482,0.959158,0.985989,-1.81982,-0.240996,1.35591,5255.13,2443.83,4.70605,1.00272
alpha_user_raw[9],-0.244516,0.0140712,0.987156,0.990096,-1.86541,-0.251141,1.39048,5013.54,2606.76,4.4897,1.00372
alpha_user_raw[10],-0.410841,0.0128095,0.904978,0.934004,-1.88486,-0.423808,1.08818,5017.1,3077.52,4.49289,1.00403
alpha_user_raw[11],0.217923,0.0142306,0.958785,0.968562,-1.34447,0.200092,1.7959,4563.36,2638.97,4.08656,1.00242
alpha_user_raw[12],0.766588,0.0125625,0.91656,0.915855,-0.678268,0.762345,2.28752,5347.21,2917.96,4.7885,1.0004
alpha_user_raw[13],0.186386,0.0141656,0.983978,0.979413,-1.41469,0.181522,1.80056,4839.6,2743.62,4.33393,1.0019
alpha_user_raw[14],-0.236646,0.0138714,0.960441,0.952355,-1.80013,-0.251343,1.34907,4826.99,2620.63,4.32264,1.00189
alpha_user_raw[15],-0.123534,0.0136421,0.869393,0.866743,-1.52925,-0.128307,1.30427,4086.46,2792.68,3.65949,0.999992
alpha_user_raw[16],-0.279662,0.0146873,0.999581,0.998172,-1.88823,-0.300476,1.35462,4707.32,2684.34,4.21547,1.00167
alpha_user_raw[17],0.129553,0.0146685,0.974116,0.9428,-1.49134,0.131263,1.73497,4483.62,2493.23,4.01515,1.00317
alpha_user_raw[18],0.450318,0.0150172,0.965253,0.939639,-1.10932,0.433303,2.05402,4245.05,2339.34,3.80151,1.00068
alpha_user_raw[19],-0.253238,0.0136947,0.977102,0.992912,-1.82725,-0.267287,1.36693,5120.68,2877.03,4.58565,1.00044
alpha_user_raw[20],-0.113271,0.0118388,0.918943,0.910898,-1.60245,-0.123988,1.42128,6049.47,3005.47,5.41739,1.0012
alpha_user_raw[21],0.0795497,0.0127711,0.946942,0.940534,-1.5116,0.1066,1.65636,5531.67,3170.01,4.9537,1.00194
alpha_user_raw[22],0.220995,0.0146949,0.976618,0.972413,-1.45926,0.235929,1.7968,4416.84,2946.9,3.95535,1.00337
alpha_user_raw[23],-1.16778,0.00298067,0.189612,0.191619,-1.48408,-1.16423,-0.867428,4184.45,3118.43,3.74723,1.00061
alpha_user_raw[24],-0.270069,0.0128523,0.975785,0.957436,-1.8686,-0.248578,1.33808,5793.56,2634.44,5.18822,1.00251
alpha_user_raw[25],0.230032,0.0138931,0.983532,0.980753,-1.38197,0.231143,1.88201,5041.56,2706.99,4.51479,1.00158
alpha_user_raw[26],-0.437399,0.0139921,0.938657,0.921541,-1.97667,-0.442256,1.11175,4509.45,2732.1,4.03828,1.00358
alpha_user_raw[27],-0.10015,0.0128586,0.884835,0.890002,-1.52992,-0.0948593,1.36131,4763.28,2997.2,4.26558,1.00159
alpha_user_raw[28],-1.08203,0.0113589,0.784287,0.775554,-2.36926,-1.08059,0.22802,4777.23,3186.1,4.27808,1.00046
alpha_user_raw[29],0.0883053,0.0122724,0.883215,0.90286,-1.35161,0.0787378,1.56681,5232.14,2564.36,4.68546,1.00073
alpha_user_raw[30],-0.150197,0.0112011,0.827756,0.829421,-1.53102,-0.138208,1.19786,5496.07,2850.19,4.92181,1.0029
alpha_user_raw[31],0.0988858,0.0144939,0.986856,0.999406,-1.53332,0.0937887,1.71085,4631.08,2670.26,4.1472,1.00018
alpha_user_raw[32],-0.187076,0.0129755,0.910729,0.900954,-1.65554,-0.192614,1.32974,4981.54,2900.97,4.46105,1.00206
alpha_user_raw[33],-0.539999,0.0118766,0.838031,0.843069,-1.89513,-0.545249,0.823932,4982.72,2535.9,4.4621,1.00152
alpha_user_raw[34],-1.13204,0.0108391,0.761652,0.762429,-2.36992,-1.13721,0.129348,4959.78,2744.95,4.44156,1.00056
alpha_user_raw[35],-0.266732,0.00538395,0.371782,0.378822,-0.864625,-0.263272,0.354532,4786.19,2959.0,4.28611,0.999695
alpha_user_raw[36],-0.277914,0.0142067,0.944238,0.953592,-1.82666,-0.290376,1.26769,4538.56,2601.79,4.06435,1.00034
alpha_user_raw[37],-0.535248,0.01277,0.878099,0.880592,-2.00465,-0.535596,0.922472,4730.65,2875.2,4.23637,1.00098
alpha_user_raw[38],-2.27233,0.0072589,0.51567,0.528607,-3.11486,-2.26864,-1.42649,5137.85,2648.65,4.60102,1.003
alpha_user_raw[39],-0.896188,0.0116146,0.847331,0.861507,-2.30088,-0.898597,0.518329,5369.0,2231.14,4.80802,1.00237
alpha_user_raw[40],-0.154544,0.0139709,0.979815,0.98534,-1.79018,-0.147869,1.42335,4974.6,2731.09,4.45483,1.0007
alpha_user_raw[41],0.160069,0.00979973,0.692608,0.671132,-0.986049,0.151055,1.3018,4839.97,2634.28,4.33427,1.00111
alpha_user_raw[42],-0.452214,0.0130281,0.956228,0.954443,-2.03791,-0.454473,1.12305,5457.09,2587.01,4.8869,1.00059
alpha_user_raw[43],0.459825,0.0139427,0.973382,0.994399,-1.11077,0.458783,2.0801,4898.44,2581.81,4.38663,1.0009
alpha_user_raw[44],0.219285,0.0136329,0.990411,1.01922,-1.39802,0.238856,1.8662,5310.06,2715.02,4.75524,1.0001
alpha_user_raw[45],0.20976,0.0140718,0.97313,0.957267,-1.39169,0.224939,1.77819,4785.96,3087.64,4.2859,1.00029
alpha_user_raw[46],0.598704,0.0120328,0.922309,0.918041,-0.926936,0.607657,2.14945,5972.22,2393.56,5.34821,0.999737
alpha_user_raw[47],0.0657621,0.0138136,1.0027,1.0056,-1.61417,0.0720585,1.70263,5286.54,3017.47,4.73417,1.00036
alpha_user_raw[48],0.412191,0.0129244,0.963888,0.991356,-1.17366,0.417493,1.98079,5612.9,2628.86,5.02644,1.00434
alpha_user_raw[49],-0.013207,0.0135403,0.900431,0.911232,-1.54088,0.00249212,1.48018,4460.08,2995.22,3.99407,0.999954
alpha_user_raw[50],0.203183,0.0137241,0.975432,0.966672,-1.41129,0.220168,1.8279,5100.62,2684.39,4.56768,1.00049
alpha_user_raw[51],0.45267,0.0125909,0.951181,0.946346,-1.09776,0.457169,2.01284,5700.71,2489.46,5.10507,1.00122
alpha_user_raw[52],0.380385,0.0137672,0.964674,0.970478,-1.17914,0.379671,2.00189,4975.12,2550.35,4.45529,1.00062
alpha_user_raw[53],-0.117427,0.0123219,0.865953,0.855584,-1.5408,-0.115784,1.31602,4813.9,3015.24,4.31092,1.00194
alpha_user_raw[54],-0.0196743,0.0134901,0.9733,0.964557,-1.5865,-0.0198279,1.61644,5226.57,2440.54,4.68047,1.00675
alpha_user_raw[55],0.330297,0.0119722,0.861484,0.853784,-1.10671,0.334535,1.77329,5193.69,2753.72,4.65103,1.0005
alpha_user_raw[56],-0.23528,0.0134047,0.982431,0.971066,-1.84356,-0.240888,1.40725,5481.0,2671.77,4.90832,1.00149
alpha_user_raw[57],-0.21885,0.0131515,0.961883,0.96303,-1.78523,-0.203723,1.35995,5376.79,2161.29,4.815,1.00247
alpha_user_raw[58],-0.481489,0.0137474,0.964991,0.920397,-2.08284,-0.476613,1.14227,4950.55,2716.86,4.4333,1.00036
alpha_user_raw[59],-0.231202,0.0139518,0.978945,0.971457,-1.83226,-0.220095,1.42161,4940.06,2842.73,4.4239,1.00118
alpha_user_raw[60],-0.194462,0.0132101,0.961607,0.95174,-1.77872,-0.17595,1.4011,5332.67,2483.78,4.77548,1.00032
alpha_user_raw[61],0.39195,0.0134801,0.975698,0.972098,-1.19678,0.381219,2.0323,5257.82,2967.4,4.70845,1.0002
alpha_user_raw[62],-0.120195,0.0143314,0.976103,0.939478,-1.68713,-0.127431,1.48464,4639.04,2941.61,4.15433,1.00195
alpha_user_raw[63],-0.159256,0.0119384,0.898403,0.86958,-1.61018,-0.166419,1.35043,5656.86,2817.94,5.0658,1.00374
alpha_user_raw[64],-0.602555,0.0134255,0.939508,0.966001,-2.11701,-0.594717,0.96026,4948.78,2421.51,4.4317,0.999945
alpha_user_raw[65],-0.236334,0.0128317,0.963816,0.94799,-1.81928,-0.242118,1.3277,5678.55,2811.57,5.08523,1.00085
