,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
alpha_user_raw[879],0.245845,0.0127254,0.953941,0.9521,-1.29568,0.229784,1.82595,5646.66,2632.57,6.52193,1.00122
alpha_user_raw[880],-0.468002,0.0132264,0.912803,0.920774,-1.95915,-0.477251,1.01301,4856.89,2777.69,5.60975,1.00266
alpha_user_raw[881],-0.610536,0.013808,0.937813,0.954956,-2.09837,-0.626373,0.927042,4651.33,2990.61,5.37232,1.00231
alpha_user_raw[882],0.624318,0.0130206,0.91259,0.89858,-0.867608,0.617408,2.10273,4919.17,2380.06,5.68168,0.999974
alpha_user_raw[883],-0.649179,0.0132759,0.913985,0.917544,-2.13099,-0.658504,0.855196,4764.32,2607.34,5.50282,1.00093
alpha_user_raw[884],-1.01514,0.0113741,0.835452,0.841601,-2.36756,-1.01714,0.36962,5414.04,2793.96,6.25326,1.00248
alpha_user_raw[885],-0.229558,0.0133624,0.955721,0.963845,-1.79951,-0.253653,1.38485,5224.83,2558.9,6.03472,1.00022
alpha_user_raw[886],0.226355,0.0133874,0.999999,0.979673,-1.40161,0.214304,1.91861,5662.07,2857.01,6.53973,1.00231
alpha_user_raw[887],0.412003,0.0132109,0.938849,0.959365,-1.16396,0.421579,1.97149,5097.54,3218.17,5.8877,0.999893
alpha_user_raw[888],-0.407881,0.0126366,0.891181,0.90024,-1.88437,-0.415587,1.05881,5000.9,2740.54,5.77607,1.00183
alpha_user_raw[889],0.636687,0.0132392,0.911264,0.925651,-0.851389,0.643421,2.13733,4757.03,2771.22,5.49441,1.00223
alpha_user_raw[890],0.234877,0.0142325,0.96881,0.937084,-1.36821,0.234439,1.82894,4669.81,2667.98,5.39367,1.00099
alpha_user_raw[891],-0.221158,0.0120302,0.885241,0.900433,-1.67768,-0.217219,1.20654,5388.43,2785.97,6.22368,1.00163
alpha_user_raw[892],-0.196075,0.0123082,0.982988,0.980296,-1.82953,-0.187636,1.4145,6443.58,2739.28,7.44239,1.00179
alpha_user_raw[893],-0.028383,0.0130403,0.937455,0.915407,-1.57329,-0.0202855,1.47962,5277.65,2936.04,6.09573,1.00068
alpha_user_raw[894],-0.24185,0.0129385,0.965511,0.976687,-1.80685,-0.23537,1.32057,5692.98,2993.25,6.57543,1.00024
alpha_user_raw[895],0.237882,0.0137234,0.967164,0.9388,-1.38361,0.232508,1.81511,5057.88,2745.74,5.8419,1.00066
alpha_user_raw[896],0.0599869,0.00562078,0.413958,0.41132,-0.621497,0.0611688,0.747917,5509.81,2813.15,6.36388,1.00209
alpha_user_raw[897],0.55278,0.0115938,0.872504,0.844276,-0.912625,0.564456,1.9633,5723.06,2711.59,6.61018,1.00053
alpha_user_raw[898],0.450513,0.0133292,0.93769,0.939862,-1.10798,0.438731,1.98509,5056.13,2771.35,5.83986,1.00105
alpha_user_raw[899],0.220424,0.0129827,0.985218,1.01481,-1.38328,0.221956,1.84126,5787.22,2986.4,6.68429,1.00154
alpha_user_raw[900],-0.449702,0.0124578,0.965782,0.962637,-2.00656,-0.442238,1.15865,6073.5,3113.72,7.01495,1.00524
alpha_user_raw[901],-0.651041,0.0122162,0.925585,0.916273,-2.13467,-0.664166,0.887246,5776.98,2304.36,6.67246,1.00059
alpha_user_raw[902],-0.243277,0.0144206,0.977121,0.983582,-1.83846,-0.246375,1.34491,4595.08,2520.37,5.30735,1.00092
alpha_user_raw[903],-0.0222926,0.0129241,0.9566,0.932349,-1.59075,-0.0195857,1.55866,5563.1,2670.48,6.42542,0.99997
alpha_user_raw[904],0.232512,0.0137834,0.94865,0.959987,-1.32768,0.226318,1.80748,4795.81,2746.91,5.5392,1.00237
alpha_user_raw[905],0.209476,0.0126411,0.94708,0.977655,-1.35323,0.211975,1.73486,5663.39,2702.54,6.54126,1.00118
alpha_user_raw[906],0.248816,0.0128531,0.970712,0.997912,-1.35044,0.261458,1.83089,5800.68,2610.62,6.69983,1.00277
alpha_user_raw[907],0.255434,0.0129958,0.968149,0.971945,-1.32743,0.250515,1.84371,5568.11,2367.75,6.43121,1.00174
alpha_user_raw[908],-0.458477,0.011616,0.94002,0.93364,-1.99487,-0.481426,1.07851,6626.16,2459.56,7.65327,1.00337
alpha_user_raw[909],-0.446997,0.0138604,0.962418,0.957489,-2.04306,-0.432436,1.10921,4887.03,2821.87,5.64456,1.00122
alpha_user_raw[910],0.970403,0.0125227,0.890906,0.905262,-0.476128,0.975027,2.42721,5083.63,2860.75,5.87164,1.00268
alpha_user_raw[911],0.220466,0.0131663,0.938199,0.931963,-1.33997,0.222727,1.76309,5111.29,2204.99,5.90358,1.00079
alpha_user_raw[912],-0.222146,0.0130343,0.964993,1.00152,-1.77512,-0.209537,1.33963,5704.36,3111.86,6.58858,0.999861
alpha_user_raw[913],0.229073,0.0145314,0.976419,1.00206,-1.36904,0.218296,1.82275,4584.12,2542.77,5.2947,1.00086
alpha_user_raw[914],0.249653,0.0134854,0.951416,0.94863,-1.27258,0.246763,1.81714,5016.19,2559.6,5.79374,1.003
alpha_user_raw[915],-0.241591,0.0121676,0.970688,0.957257,-1.85784,-0.240176,1.36413,6494.63,3094.27,7.50135,1.00335
alpha_user_raw[916],0.238502,0.0143957,0.992514,0.980005,-1.40157,0.243713,1.88768,4783.04,2852.88,5.52445,1.00103
alpha_user_raw[917],0.216703,0.0138089,0.948434,0.920865,-1.33292,0.212316,1.79693,4841.8,2857.24,5.59231,1.00234
alpha_user_raw[918],-0.74105,0.012414,0.85876,0.863606,-2.14286,-0.731977,0.668885,4843.23,2859.17,5.59397,1.0011
alpha_user_raw[919],0.232471,0.0128036,0.985157,0.961724,-1.38377,0.230091,1.82585,5970.73,2742.02,6.89624,1.00263
alpha_user_raw[920],-0.243639,0.0139411,0.979144,0.964628,-1.88115,-0.231301,1.35011,5156.13,2456.12,5.95537,1.0021
alpha_user_raw[921],-0.22989,0.0136249,0.961328,0.975755,-1.82428,-0.237304,1.34968,5039.51,2734.52,5.82067,1.00169
alpha_user_raw[922],0.216999,0.0115167,0.888736,0.882333,-1.23492,0.208943,1.70147,6023.36,2907.07,6.95703,1.00069
alpha_user_raw[923],0.233719,0.0131073,0.96277,0.926099,-1.3313,0.246486,1.81517,5475.32,2677.63,6.32404,0.999606
alpha_user_raw[924],-0.466447,0.0120006,0.945981,0.956009,-2.04163,-0.46043,1.07875,6249.35,2679.81,7.21805,1.00003
alpha_user_raw[925],0.240052,0.0140564,0.981122,0.97972,-1.38548,0.239996,1.81914,4913.87,2932.76,5.67555,1.00003
alpha_user_raw[926],1.06803,0.0109831,0.810085,0.82143,-0.269815,1.07131,2.41044,5542.93,2395.1,6.40213,1.00087
alpha_user_raw[927],-0.0134299,0.0123169,0.93481,0.94926,-1.53069,-0.0223526,1.54621,5736.45,2673.98,6.62564,1.00082
alpha_user_raw[928],0.413849,0.0136236,0.94848,0.942883,-1.11065,0.404069,1.96847,4812.57,2815.95,5.55855,1.00002
alpha_user_raw[929],0.430267,0.0126711,0.94829,0.920691,-1.10547,0.419726,2.00534,5669.78,2842.68,6.54864,1.00096
alpha_user_raw[930],0.222425,0.0124764,0.967101,0.975781,-1.33833,0.214784,1.79899,5969.4,2682.48,6.89471,1.00029
alpha_user_raw[931],-0.215929,0.0137468,0.966563,0.95638,-1.80279,-0.20632,1.34275,4930.81,2849.32,5.69512,1.00034
alpha_user_raw[932],-0.456002,0.0130948,0.983144,1.01625,-2.06708,-0.478436,1.1472,5859.06,2852.7,6.76726,1.00095
alpha_user_raw[933],-0.241141,0.0125956,0.958301,0.970224,-1.80918,-0.253569,1.33512,5900.98,2436.45,6.81568,1.00017
alpha_user_raw[934],0.240022,0.0139011,0.96748,0.962907,-1.37555,0.253396,1.82807,4931.09,2569.63,5.69545,1.00089
alpha_user_raw[935],0.249248,0.0138815,0.967428,0.989726,-1.33338,0.239952,1.85157,4929.75,2753.73,5.6939,1.00046
alpha_user_raw[936],-0.212038,0.0130206,0.925359,0.921193,-1.71023,-0.22474,1.28494,5086.65,2381.25,5.87512,1.00227
alpha_user_raw[937],-0.219304,0.0129369,0.988559,0.957736,-1.84876,-0.213234,1.40553,5933.82,2767.89,6.85361,1.0004
alpha_user_raw[938],0.234725,0.0137804,0.97696,0.977556,-1.33242,0.250336,1.77767,5072.2,3107.21,5.85843,1.00247
alpha_user_raw[939],-0.243448,0.0146293,1.01058,1.03689,-1.88655,-0.235499,1.39776,4823.06,2877.01,5.57067,1.00013
alpha_user_raw[940],0.221982,0.0149395,0.964632,0.97858,-1.37706,0.224706,1.79872,4217.67,2968.64,4.87144,1.00067
alpha_user_raw[941],-0.244865,0.0126868,0.94452,0.943887,-1.80514,-0.233837,1.3243,5566.49,2817.8,6.42934,1.00116
alpha_user_raw[942],-0.441033,0.0136001,0.96614,0.957203,-2.04133,-0.434734,1.18648,5092.89,2915.05,5.88233,1.00375
alpha_user_raw[943],-0.209902,0.0141403,0.961828,0.965923,-1.79035,-0.211233,1.41036,4652.18,3006.84,5.3733,1.001
alpha_user_raw[944],-0.224785,0.0155041,0.963246,0.961792,-1.82262,-0.210671,1.34541,3917.16,2666.84,4.52435,1.00167
alpha_user_raw[945],0.231454,0.0141011,0.989244,1.00763,-1.37935,0.209933,1.86416,4944.83,2586.66,5.71131,1.00012
alpha_user_raw[946],0.727521,0.0109563,0.780342,0.783276,-0.538762,0.736316,2.02754,5136.26,2596.32,5.93242,1.00122
alpha_user_raw[947],0.22797,0.0128605,0.951107,0.933511,-1.33871,0.24158,1.83287,5464.41,2939.73,6.31144,1.00395
alpha_user_raw[948],0.634378,0.00863643,0.614844,0.599878,-0.38672,0.629127,1.67763,5187.31,2483.0,5.99138,1.00007
alpha_user_raw[949],-0.00939865,0.0115191,0.839725,0.818762,-1.38349,0.0109801,1.35174,5300.33,3028.45,6.12192,1.00166
alpha_user_raw[950],0.191371,0.0124498,0.938266,0.94136,-1.38411,0.19285,1.70141,5727.16,2767.01,6.61491,0.999395
alpha_user_raw[951],-0.458998,0.0134761,0.932359,0.939525,-2.00958,-0.461412,1.03342,4878.24,2923.88,5.63441,1.00477
alpha_user_raw[952],-0.000517707,0.0108183,0.742847,0.732199,-1.22433,0.0137186,1.20968,4728.51,2507.12,5.46147,1.00471
alpha_user_raw[953],0.257167,0.0133006,0.969359,0.994343,-1.36668,0.252935,1.82888,5466.15,2824.78,6.31345,1.00023
alpha_user_raw[954],0.465281,0.0126031,0.925959,0.944297,-1.04869,0.479087,1.93689,5428.69,2812.34,6.27018,1.00497
alpha_user_raw[955],0.23365,0.0129444,0.958507,0.963894,-1.35065,0.239989,1.79865,5635.41,2714.82,6.50894,0.999972
alpha_user_raw[956],0.240857,0.0130392,0.969298,0.985886,-1.34927,0.237628,1.84305,5545.31,2608.78,6.40487,1.0015
alpha_user_raw[957],0.634947,0.0137458,0.954139,0.949279,-0.930818,0.642123,2.21216,4888.19,2325.7,5.6459,1.00047
alpha_user_raw[958],0.0107046,0.0131845,0.923458,0.905084,-1.50762,0.0298939,1.50051,4724.28,2943.65,5.45658,1.00086
alpha_user_raw[959],0.359071,0.0116373,0.834647,0.829013,-1.00815,0.342767,1.75182,5142.96,3076.44,5.94016,1.00002
alpha_user_raw[960],0.434963,0.0137331,0.925995,0.916664,-1.09412,0.427621,1.9412,4538.6,2604.44,5.24211,1.00023
alpha_user_raw[961],0.229466,0.0133882,0.969191,0.958399,-1.34955,0.222265,1.81936,5218.08,2802.6,6.02692,1.00067
alpha_user_raw[962],0.626123,0.0123696,0.902422,0.897737,-0.866582,0.631891,2.09904,5422.77,3016.26,6.26334,1.00214
alpha_user_raw[963],-0.225,0.0133092,0.950587,0.960697,-1.81,-0.220273,1.3361,5210.16,3027.28,6.01778,1.00232
alpha_user_raw[964],-0.636155,0.0128282,0.910239,0.910712,-2.12757,-0.629826,0.859343,5064.03,2778.09,5.84899,1.00107
alpha_user_raw[965],-0.218893,0.0128797,0.952443,0.963839,-1.76156,-0.231144,1.34687,5523.96,2966.58,6.38022,1.0014
alpha_user_raw[966],0.422945,0.0136762,0.966256,0.938605,-1.19771,0.417012,2.03328,5004.27,3031.95,5.77998,1.00099
alpha_user_raw[967],-0.226197,0.0135349,0.949079,0.938946,-1.77301,-0.225083,1.3283,4958.94,2981.59,5.72762,0.999766
alpha_user_raw[968],-0.00286543,0.013317,0.918585,0.91386,-1.53966,0.00144347,1.5056,4775.94,2828.16,5.51625,1.00132
alpha_user_raw[969],0.234552,0.0135674,0.957469,0.963381,-1.35188,0.231765,1.80849,4986.44,2987.54,5.75937,1.00182
alpha_user_raw[970],0.21898,0.012621,0.949496,0.944793,-1.35812,0.216986,1.73827,5631.05,2884.49,6.5039,1.00197
alpha_user_raw[971],-0.460349,0.0132307,0.953329,0.925387,-2.04188,-0.467977,1.10196,5213.68,2794.4,6.02184,0.999564
alpha_user_raw[972],-0.229943,0.0134038,0.972677,0.964398,-1.8194,-0.223198,1.36666,5294.21,2670.38,6.11485,0.999782
alpha_user_raw[973],-0.818138,0.0115706,0.796966,0.811338,-2.16443,-0.822825,0.440557,4782.87,2496.11,5.52426,1.00089
alpha_user_raw[974],0.18447,0.0115566,0.871082,0.892787,-1.20956,0.174504,1.59131,5844.51,2612.83,6.75045,1.00115
alpha_user_raw[975],-0.864621,0.0100768,0.773404,0.772592,-2.14421,-0.858658,0.394266,5913.12,2812.87,6.8297,1.00007
alpha_user_raw[976],-0.22416,0.0130696,0.956342,0.933384,-1.798,-0.23758,1.32158,5469.01,2458.44,6.31675,1.00211
alpha_user_raw[977],0.222518,0.0131467,0.96218,0.94356,-1.37767,0.249622,1.79107,5353.97,2572.12,6.18388,1.00169
alpha_user_raw[978],0.242522,0.0146767,0.965235,0.98394,-1.30971,0.243952,1.85209,4349.73,2775.34,5.02397,1.00123
alpha_user_raw[979],-0.251181,0.0126401,0.967054,0.932326,-1.86469,-0.25391,1.33941,5922.13,2848.01,6.84011,1.00098
alpha_user_raw[980],0.231866,0.0142707,0.985488,0.970199,-1.37296,0.220153,1.8803,4813.73,2535.44,5.55989,1.00023
alpha_user_raw[981],-0.479791,0.0108165,0.703503,0.701489,-1.64431,-0.464102,0.659157,4265.73,2620.45,4.92695,1.00001
alpha_user_raw[982],-0.226629,0.0143912,0.993158,1.02388,-1.82607,-0.217862,1.41486,4781.04,2614.17,5.52213,1.00082
alpha_user_raw[983],-0.23011,0.0148488,0.99168,1.00581,-1.82683,-0.236368,1.39196,4509.99,2831.9,5.20908,1.00438
alpha_user_raw[984],0.461741,0.0121048,0.955184,0.966014,-1.07736,0.477816,2.00589,6308.39,2797.21,7.28625,1.00165
alpha_user_raw[985],-0.406048,0.0101922,0.75161,0.735309,-1.64648,-0.404632,0.831349,5470.34,2925.87,6.31828,1.00016
alpha_user_raw[986],0.211845,0.0141788,0.991154,1.00022,-1.42459,0.201901,1.84338,4981.79,2663.27,5.754,1.0021
alpha_user_raw[987],1.11916,0.0120267,0.862186,0.878244,-0.274816,1.12796,2.50872,5149.79,3142.29,5.94804,1.00243
alpha_user_raw[988],0.410121,0.0128923,0.913513,0.912997,-1.09652,0.413465,1.93721,5074.02,2689.15,5.86053,1.0003
alpha_user_raw[989],0.721784,0.0116296,0.859125,0.88063,-0.671334,0.696106,2.14866,5554.17,2687.5,6.41511,1.00066
alpha_user_raw[990],0.192615,0.0118521,0.893162,0.881851,-1.24711,0.184207,1.68135,5707.27,2705.54,6.59194,0.999903
alpha_user_raw[991],0.242979,0.0124408,0.99649,0.994129,-1.41792,0.25804,1.85356,6336.21,2896.21,7.31837,1.00396
alpha_user_raw[992],-0.184477,0.0100718,0.771044,0.771138,-1.49566,-0.180837,1.08755,5984.49,2703.2,6.91213,1.00244
alpha_user_raw[993],-0.810022,0.0128467,0.914505,0.913902,-2.28413,-0.816749,0.681612,5121.51,3025.61,5.91538,1.00117
alpha_user_raw[994],0.211069,0.012905,0.996508,1.02038,-1.42242,0.202008,1.84961,6000.43,3074.17,6.93054,1.00017
alpha_user_raw[995],0.235425,0.0149681,0.999262,0.977979,-1.41887,0.234315,1.87555,4475.22,2468.29,5.16892,1.00012
alpha_user_raw[996],-0.441226,0.0137446,0.947277,0.950921,-2.03071,-0.421119,1.12164,4814.63,2837.23,5.56093,1.00128
alpha_user_raw[997],0.419747,0.0119007,0.921466,0.930797,-1.07975,0.418406,1.94663,5992.95,2598.47,6.9219,1.00138
alpha_user_raw[998],-0.641295,0.0131968,0.919154,0.910905,-2.18378,-0.642419,0.8626,4937.66,3094.62,5.70303,1.00196
alpha_user_raw[999],-0.462437,0.00807952,0.576344,0.575936,-1.40896,-0.471649,0.490751,5210.6,2708.15,6.01829,1.00151
alpha_user_raw[1000],-0.239331,0.013242,0.965656,0.98122,-1.83156,-0.228781,1.3558,5333.19,2404.83,6.15987,1.00449
alpha_user_raw[1001],-0.799261,0.0128063,0.918344,0.920608,-2.32882,-0.790377,0.676775,5188.43,2664.44,5.99268,1.00047
alpha_user_raw[1002],1.01334,0.0112221,0.823193,0.834494,-0.298737,0.99813,2.37208,5335.61,2710.83,6.16268,1.00092
alpha_user_raw[1003],0.214092,0.0147386,0.952902,0.958202,-1.3361,0.203398,1.74315,4251.77,2878.77,4.91083,1.00041
alpha_user_raw[1004],0.234611,0.0136504,0.952972,0.972827,-1.33593,0.226885,1.80087,4899.32,3169.58,5.65875,1.00026
alpha_user_raw[1005],-0.237992,0.0119696,0.949321,0.945703,-1.8288,-0.224391,1.24805,6405.45,2761.09,7.39834,1.00038
alpha_user_raw[1006],0.152617,0.011409,0.814659,0.835022,-1.16266,0.158149,1.48013,5146.09,3081.04,5.94378,1.00132
alpha_user_raw[1007],0.470081,0.0115323,0.800306,0.791451,-0.871985,0.464343,1.79064,4869.19,2806.73,5.62395,1.00023
alpha_user_raw[1008],0.23422,0.0141958,0.957497,0.945295,-1.32216,0.215614,1.78559,4617.23,2441.21,5.33293,1.00191
alpha_user_raw[1009],0.212125,0.0114391,0.911369,0.924547,-1.25957,0.210943,1.70101,6365.34,2991.85,7.35201,0.999574
alpha_user_raw[1010],0.22124,0.0135736,1.01303,1.03497,-1.40598,0.229223,1.874,5560.67,2143.36,6.42262,1.00269
alpha_user_raw[1011],-0.227709,0.0138068,0.996294,0.999973,-1.8511,-0.22208,1.40184,5410.21,2979.79,6.24884,1.00018
alpha_user_raw[1012],-0.220965,0.012176,0.901897,0.881707,-1.67543,-0.234668,1.2684,5501.0,2705.43,6.3537,1.00163
alpha_user_raw[1013],-1.28243,0.00946115,0.667668,0.651083,-2.37501,-1.27986,-0.17918,4924.89,2497.49,5.68829,1.00099
alpha_user_raw[1014],0.189548,0.0129363,0.959172,0.960256,-1.39743,0.174762,1.76129,5578.57,2418.0,6.44329,1.00306
alpha_user_raw[1015],-0.564183,0.0120455,0.888767,0.893046,-2.0628,-0.558177,0.884168,5425.39,2839.29,6.26637,1.00472
alpha_user_raw[1016],-0.189365,0.0117933,0.88035,0.864273,-1.634,-0.211975,1.31537,5523.1,2788.27,6.37923,1.00188
alpha_user_raw[1017],0.653971,0.0120472,0.836298,0.823294,-0.721832,0.658588,2.06937,4824.82,2709.61,5.5727,1.00147
alpha_user_raw[1018],-0.362305,0.0109634,0.828334,0.821035,-1.72876,-0.365243,1.02909,5751.13,2768.07,6.6426,1.00128
alpha_user_raw[1019],-0.263779,0.012767,0.972566,0.979606,-1.89342,-0.258733,1.32812,5765.79,2419.96,6.65953,1.00185
alpha_user_raw[1020],-0.202026,0.0118539,0.896222,0.898668,-1.67219,-0.212067,1.25921,5700.7,2634.38,6.58435,1.00109
alpha_user_raw[1021],0.214552,0.0141408,1.00214,1.0004,-1.39913,0.207466,1.87623,5032.94,2632.67,5.81308,0.999873
alpha_user_raw[1022],-0.417058,0.00733831,0.522391,0.521794,-1.30174,-0.411407,0.447602,5172.11,2666.24,5.97382,1.00072
alpha_user_raw[1023],-0.319958,0.00707068,0.527618,0.526618,-1.18171,-0.327668,0.543857,5574.8,3132.4,6.43893,1.00022
alpha_user_raw[1024],-0.244883,0.0131613,0.957301,0.95332,-1.79889,-0.25396,1.32077,5326.73,3083.68,6.15241,1.00003
alpha_user_raw[1025],-0.230788,0.0140801,0.961008,0.959085,-1.82521,-0.225922,1.34294,4690.7,3133.16,5.4178,1.00207
alpha_user_raw[1026],0.210591,0.0121483,0.950304,0.967908,-1.34908,0.211976,1.73696,6176.19,3022.84,7.13355,0.999543
alpha_user_raw[1027],0.252488,0.0142597,0.997294,0.983212,-1.37128,0.246268,1.91361,4929.11,2630.85,5.69316,1.00054
alpha_user_raw[1028],0.255918,0.0126387,0.987924,1.00668,-1.36548,0.268014,1.8345,6193.02,2827.17,7.15298,1.00212
alpha_user_raw[1029],0.230002,0.00986747,0.693932,0.694033,-0.896234,0.219667,1.37076,5188.92,2765.61,5.99324,1.00252
alpha_user_raw[1030],0.223032,0.0163025,0.991975,0.947087,-1.38584,0.209425,1.85093,3835.86,2235.5,4.43045,1.00203
alpha_user_raw[1031],-0.245406,0.0137761,0.980995,0.993461,-1.87535,-0.252293,1.35398,5097.88,2898.09,5.88809,1.00144
alpha_user_raw[1032],-0.242348,0.0135006,0.972863,0.964441,-1.83926,-0.256307,1.38447,5226.28,2867.71,6.03639,1.00235
alpha_user_raw[1033],-0.240935,0.0149562,0.994579,1.02208,-1.87625,-0.237687,1.39015,4485.6,2561.55,5.1809,1.00676
alpha_user_raw[1034],-0.233578,0.0143408,0.947533,0.937193,-1.77704,-0.212866,1.36337,4426.73,2847.71,5.11291,0.999707
alpha_user_raw[1035],-0.916895,0.00852921,0.640257,0.641329,-1.96291,-0.911881,0.136979,5545.65,2822.7,6.40526,1.00119
alpha_user_raw[1036],0.00571295,0.012549,0.943479,0.942109,-1.54128,0.00489987,1.56223,5642.94,2758.44,6.51764,1.00252
alpha_user_raw[1037],0.397755,0.0124595,0.904165,0.892768,-1.09477,0.400758,1.87287,5374.63,2198.36,6.20773,1.00032
alpha_user_raw[1038],0.222305,0.0147265,0.983135,0.97416,-1.39097,0.223458,1.84489,4581.1,2102.46,5.29121,1.00338
alpha_user_raw[1039],-0.646681,0.00934775,0.732891,0.726214,-1.84585,-0.653781,0.554812,5977.28,2546.07,6.90381,1.00069
alpha_user_raw[1040],0.499249,0.011275,0.848649,0.857942,-0.887585,0.489917,1.92318,5736.53,2981.06,6.62574,1.00114
alpha_user_raw[1041],-0.00631386,0.0120462,0.841956,0.820343,-1.38468,-0.0102854,1.37959,4925.28,2529.49,5.68874,1.00192
alpha_user_raw[1042],-0.248811,0.0152512,0.983223,0.979169,-1.85846,-0.244079,1.38824,4178.71,2673.69,4.82644,1.00217
alpha_user_raw[1043],-0.252326,0.0134305,1.0069,1.02332,-1.90494,-0.25225,1.38693,5658.52,2552.94,6.53563,1.00271
alpha_user_raw[1044],-0.035648,0.0125821,0.934564,0.912014,-1.58413,-0.0437301,1.524,5621.29,2298.9,6.49263,1.00143
alpha_user_raw[1045],-0.240204,0.0134317,0.998142,1.00709,-1.88784,-0.253178,1.39183,5542.54,2750.2,6.40167,1.00128
alpha_user_raw[1046],-0.223872,0.0123832,0.984356,0.968381,-1.86407,-0.210882,1.36656,6315.19,2595.46,7.2941,1.00163
alpha_user_raw[1047],0.0559101,0.0129652,0.947288,0.941869,-1.51528,0.051217,1.59388,5423.83,2867.37,6.26457,1.00022
alpha_user_raw[1048],-0.946772,0.00941433,0.724014,0.734325,-2.15137,-0.957188,0.240008,5952.23,2781.83,6.87488,1.0028
alpha_user_raw[1049],-0.230498,0.0132726,0.945052,0.952953,-1.79061,-0.241771,1.31798,5106.23,2994.0,5.89773,1.00146
alpha_user_raw[1050],0.224977,0.0127445,0.901189,0.930715,-1.23188,0.220577,1.68671,5086.51,2998.16,5.87496,1.00214
alpha_user_raw[1051],0.18214,0.011969,0.878288,0.863396,-1.27584,0.190529,1.62945,5439.13,2538.3,6.28224,1.00206
alpha_user_raw[1052],-0.632444,0.0126248,0.958878,0.973444,-2.17003,-0.624161,0.933863,5814.89,2687.01,6.71625,1.00377
alpha_user_raw[1053],-0.217465,0.0124786,1.0077,0.993816,-1.90064,-0.226119,1.47223,6616.25,2749.09,7.64182,1.00063
alpha_user_raw[1054],0.832491,0.0134698,0.914279,0.924643,-0.671153,0.811456,2.3679,4653.87,2528.69,5.37525,1.0005
alpha_user_raw[1055],-0.685238,0.00929014,0.635627,0.634859,-1.73838,-0.677871,0.376011,4795.07,2405.89,5.53834,1.00102
alpha_user_raw[1056],-0.223447,0.0132016,0.946385,0.971235,-1.71477,-0.238503,1.33033,5088.87,2990.82,5.87768,1.00306
alpha_user_raw[1057],0.240153,0.0137578,0.969246,0.949391,-1.38541,0.222788,1.88056,4983.84,2948.0,5.75637,1.00017
alpha_user_raw[1058],-0.728423,0.007134,0.526307,0.520807,-1.58773,-0.726889,0.122943,5478.77,2861.04,6.32803,1.00295
alpha_user_raw[1059],-0.262565,0.0140129,0.973498,1.0001,-1.85563,-0.285059,1.31274,4853.56,2731.92,5.6059,1.00125
alpha_user_raw[1060],0.215409,0.0137726,0.970567,0.980156,-1.37379,0.204168,1.80026,5031.26,2605.73,5.81115,1.00091
alpha_user_raw[1061],-0.0155949,0.0134012,0.984072,0.935168,-1.64117,-0.0078581,1.59223,5408.27,2535.64,6.24659,0.99953
alpha_user_raw[1062],-0.205304,0.0126745,0.896026,0.904286,-1.68812,-0.20143,1.26018,5102.76,2678.1,5.89372,1.00321
alpha_user_raw[1063],-0.379029,0.0103533,0.854238,0.862559,-1.8007,-0.382253,1.02234,6886.54,2948.93,7.954,1.00124
alpha_user_raw[1064],-0.230677,0.0142804,0.979491,0.957985,-1.85933,-0.208633,1.35885,5011.27,2251.07,5.78805,1.00081
alpha_user_raw[1065],0.216538,0.0138081,0.979582,0.951551,-1.37907,0.215527,1.84307,5114.86,2505.92,5.9077,1.00031
alpha_user_raw[1066],-0.212684,0.0146076,0.963868,1.00385,-1.80644,-0.212459,1.36483,4404.21,2869.86,5.08689,1.00273
alpha_user_raw[1067],-0.00666191,0.0134118,0.934562,0.953354,-1.49337,-5.80698e-05,1.504,4781.2,2890.72,5.52232,1.00052
alpha_user_raw[1068],-0.235978,0.0134972,0.979116,0.968444,-1.86148,-0.242771,1.40114,5328.21,2766.25,6.15413,0.999914
alpha_user_raw[1069],-0.665844,0.00976497,0.675256,0.647656,-1.78098,-0.664188,0.409039,4846.91,2557.43,5.59822,1.00125
alpha_user_raw[1070],-1.41411,0.00765843,0.586144,0.596014,-2.36953,-1.40332,-0.469482,5839.81,2841.75,6.74503,1.00132
alpha_user_raw[1071],0.235465,0.014204,0.991316,1.00244,-1.38365,0.238169,1.85736,5009.49,2863.92,5.786,1.00154
alpha_user_raw[1072],0.210219,0.0146228,0.97934,0.98436,-1.37243,0.208604,1.82633,4522.32,2793.71,5.22331,1.00038
alpha_user_raw[1073],0.236037,0.0134311,0.970511,0.967967,-1.40408,0.255774,1.84173,5252.32,2938.99,6.06648,1.00111
alpha_user_raw[1074],0.231456,0.0134675,0.943372,0.925061,-1.30636,0.260662,1.77672,5028.86,2736.67,5.80838,1.00109
alpha_user_raw[1075],-0.226161,0.0131246,0.979755,1.01057,-1.85983,-0.223135,1.37534,5657.27,2621.22,6.5342,1.00257
alpha_user_raw[1076],-0.440257,0.0132922,0.918956,0.905925,-1.95919,-0.424776,1.0741,4835.88,3008.08,5.58547,1.00026
alpha_user_raw[1077],0.232257,0.0144681,0.97534,0.94884,-1.36196,0.220011,1.84906,4584.21,2828.87,5.2948,1.00068
alpha_user_raw[1078],-0.0588753,0.0103229,0.683393,0.691587,-1.1778,-0.0481064,1.03066,4433.32,2805.59,5.12052,1.00104
